"Date","League","Type","Apprentice.Cartographer.s.Seal","Apprentice.Cartographer.s.Sextant","Armourer.s.Scrap","Blacksmith.s.Whetstone","Blessed.Orb","Cartographer.s.Chisel","Chromatic.Orb","Divine.Orb","Exalted.Orb","Gemcutter.s.Prism","Glassblower.s.Bauble","Jeweller.s.Orb","Journeyman.Cartographer.s.Seal","Journeyman.Cartographer.s.Sextant","Master.Cartographer.s.Seal","Master.Cartographer.s.Sextant","Offering.to.the.Goddess","Orb.of.Alchemy","Orb.of.Alteration","Orb.of.Augmentation","Orb.of.Chance","Orb.of.Fusing","Orb.of.Regret","Orb.of.Scouring","Orb.of.Transmutation","Perandus.Coin","Portal.Scroll","Regal.Orb","Scroll.of.Wisdom","Silver.Coin","Stacked.Deck","Vaal.Orb","Ancient.Orb","Ancient.Reliquary.Key","Annulment.Shard","Blessing.of.Chayula","Blessing.of.Esh","Blessing.of.Tul","Blessing.of.Uul.Netol","Blessing.of.Xoph","Engineer.s.Orb","Eternal.Orb","Exalted.Shard","Harbinger.s.Orb","Mirror.of.Kalandra","Mirror.Shard","Orb.of.Annulment","Orb.of.Binding","Orb.of.Horizons","Timeworn.Reliquary.Key","Timeless.Karui.Emblem","Abrasive.Catalyst","Awakened.Sextant","Awakener.s.Orb","Crusader.s.Exalted.Orb","Fertile.Catalyst","Hunter.s.Exalted.Orb","Imbued.Catalyst","Intrinsic.Catalyst","Prime.Sextant","Prismatic.Catalyst","Redeemer.s.Exalted.Orb","Simple.Sextant","Tempering.Catalyst","Turbulent.Catalyst","Warlord.s.Exalted.Orb"
2018-11-26,"Standard","Currency",0,1.6,0.01994,0.02583,0.3386,0.35493,0.12707,23,114,1.22713,0.10858,0.10188,0,3,0,5.00257,4,0.35714,0.11494,0.03826,0.12176,0.40816,0.9,0.5,0.0188,0.0088,0.01818,0.83169,0.00629,0.23759,0,1.6,23,2052,0.50707,285,4,2,9.33631,2,0.92129,20488.308,5.66942,23,30430.02,1505.598,13,0.33333,1.27772,688.41718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-27,"Standard","Currency",0,1.62601,0.02,0.02582,0.35369,0.35,0.12821,23,115,1.25,0.11341,0.10544,0,3,0,5,4,0.35714,0.11578,0.03333,0.11765,0.41473,0.9,0.5,0.01665,0.00863,0.01818,0.83333,0.0068,0.23818,0,1.6,22.92526,2063.94737,0.57551,285,4.56193,2,9,2,0.9249,20457.3871,5.93646,23,30596.69202,1507.535,13,0.33333,1.2747,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-28,"Standard","Currency",0,1.6,0.0192,0.02657,0.34033,0.35714,0.12821,23,115,1.2,0.11477,0.10638,0,3,0,5,4,0.35714,0.11522,0.03333,0.11894,0.41578,0.90383,0.5,0.01666,0.00862,0.01818,0.83333,0.00768,0.2381,0,1.6,23,2060.8,0.57551,284.83079,4.94333,2,9,2,0.9,20659.22727,6,23,30590,1507.535,13.14216,0.33333,1.31214,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-29,"Standard","Currency",0,1.6,0.01849,0.025,0.33333,0.35714,0.125,23,115,1.10686,0.11111,0.10678,0,3,0,5,4,0.36061,0.11111,0.03082,0.11765,0.41667,0.9,0.5,0.01574,0.00829,0.01818,0.83115,0.00772,0.2381,0,1.6,24,2035.155,0.6035,282.44118,5,2,9,2,0.91752,20700,5.7779,23,30529.05,1532.26,13,0.33333,1.20141,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-30,"Standard","Currency",0,1.6,0.01823,0.02722,0.33333,0.36503,0.12758,23,115,1.2,0.11186,0.10684,0,2.98462,0,5,4,0.36435,0.11111,0.03111,0.11641,0.41667,0.9,0.5,0.01577,0.00821,0.01818,0.83333,0.00577,0.24004,0,1.53502,24,2070,1.828,287.5,3.72025,2,9,2,0.91416,20560.93299,5.85,23,30556.32143,1495,13,0.33333,1.08801,632.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,"Standard","Currency",0,1.5,0.01818,0.025,0.33333,0.37037,0.13128,22.14694,115,1.20207,0.11704,0.10714,0,2.7513,0,5,4,0.37037,0.11111,0.03253,0.11765,0.41667,0.90651,0.5,0.01567,0.00832,0.01826,0.82451,0.005,0.23859,0,1.57699,24.205,2070,1.828,287.5,3.35065,2,9,2,0.90438,20007.67677,5.9898,22.03763,30620.66667,1495,13,0.33333,1.20201,654.51263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-02,"Standard","Currency",0,1.5,0.01804,0.025,0.33333,0.35714,0.13246,23,115.82837,1.2,0.1,0.10526,0,2.67462,0,5,4,0.37037,0.11111,0.0332,0.11644,0.41882,0.89502,0.5,0.01429,0.00592,0.01931,0.83333,0.005,0.23978,0,1.59033,24.49432,2049.82653,1.828,284.01176,3.91753,2,8,2,0.90698,19947.36934,6,22,30925.44616,1520.644,13,0.3388,1.03571,692.96234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-03,"Standard","Currency",0,1.5,0.02,0.025,0.33333,0.35886,0.13333,23,115,1.21572,0.1,0.10606,0,2.76585,0,5,4,0.38462,0.11111,0.03354,0.11726,0.42453,0.90874,0.5,0.01429,0.0054,0.01917,0.83215,0.005,0.23993,0,1.6,25,2070,1.828,285.42969,3.21739,2,8,2,0.89976,20052.47959,6,22,30529.78652,1507.535,13,0.45133,1.10292,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-07,"Standard","Currency",0,1.00003,0.01286,0.01997,0.22222,0.33343,0.12903,28,129.02396,1.2,0.08812,0.11876,0,2,0,4,3.68363,0.33333,0.10877,0.03333,0.11497,0.5,0.85124,0.49719,0.01238,0.00667,0.0125,0.81967,0.00364,0.22222,0,1.5,27,2324.61846,1,263.04762,4,1,5.51389,2,0.8651,22577.43055,6,22,33920.68438,1687.04883,14,0.33333,1,903.16995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-08,"Standard","Currency",0,1,0.01429,0.02,0.24984,0.33432,0.13304,28,130,1.2,0.09524,0.11905,0,2,0,4,4,0.33333,0.10866,0.03333,0.1158,0.5,0.88679,0.49688,0.01247,0.00685,0.0125,0.82511,0.0038,0.22222,0,1.5,27,2340,1,260,4,1,5.04103,2,0.88279,22750,6,22,34060,1690,14,0.35148,1,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-09,"Standard","Currency",0,1,0.01463,0.02,0.25,0.34181,0.13333,27.04619,130,1.2,0.09807,0.11905,0,2,0,4,3.77092,0.33333,0.10772,0.03333,0.11628,0.5,0.90523,0.49692,0.01238,0.00687,0.01204,0.83084,0.00417,0.22222,0,1.5,27,2340,1,263.54032,4,1,5.46267,2,0.88253,22750,6,22,34060,1756.95,14,0.33333,1,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-10,"Standard","Currency",0,1,0.01522,0.02,0.25,0.3473,0.13333,26.47881,129,1.2,0.09935,0.11655,0,2,0,4,3.87589,0.33333,0.11068,0.03333,0.1166,0.5,0.90721,0.49958,0.01248,0.00813,0.01202,0.83249,0.00441,0.22222,0,1.5,28.32232,2322,1,263.29167,4,1.1323,5.34503,2,0.88157,22575,6,22,33766.22755,1743.435,13.46044,0.33333,1,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-11,"Standard","Currency",0,1,0.01593,0.02,0.25,0.34989,0.13547,26.29776,128,1.23971,0.09863,0.12002,0,2,0,4,4,0.33333,0.11021,0.03333,0.12123,0.5,0.92657,0.5,0.01249,0.00844,0.01151,0.82645,0.00446,0.2272,0,1.5,26.23116,2304,1,260,4,1.0553,5.76918,2,0.84907,22400,6,22,33280,1705.77482,14,0.33333,1,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-12,"Standard","Currency",0,1,0.01597,0.02127,0.30061,0.35638,0.14286,26,126,1.23104,0.09962,0.12047,0,2,0,4,4,0.33937,0.1105,0.03333,0.12099,0.5121,0.93218,0.5,0.01249,0.00854,0.01269,0.83333,0.00495,0.23138,0,1.5,25,2271.59415,0.99954,260.35354,4,1.84705,6.04337,2,0.85648,22050,5.95965,21.26582,32760,1764,13,0.33333,1,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,"Standard","Currency",0,1,0.01639,0.02381,0.3027,0.35714,0.14286,26,125,1.25,0.1,0.12159,0,2,0,4,4,0.34808,0.11072,0.03333,0.12123,0.52632,0.93577,0.5,0.0125,0.009,0.01298,0.83333,0.005,0.23607,0,1.66306,25,2222.50682,1.42424,262.26411,4,1.12772,7.04333,2,0.80969,21857.95455,5.53219,20.59082,32500,0,13.209,0.33333,1,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-14,"Standard","Currency",0,1,0.01667,0.02381,0.33333,0.36359,0.16645,27,125.01513,1.27424,0.13167,0.12397,0,2.4,0,4,4,0.37356,0.12195,0.03333,0.12143,0.51159,0.95393,0.5,0.01589,0.00884,0.01415,0.83333,0.005,0.24398,0,1.66625,25,2256.51042,2.872,268.2809,4,1.87348,8,1.75015,0.89,21847.44898,5.23596,18.03393,32500,0,13.86699,0.40715,1,960.30928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-15,"Standard","Currency",0,1,0.01667,0.03051,0.33333,0.39018,0.18239,27,125,1.32795,0.14001,0.12191,0,2.53802,0,4.19667,4,0.3734,0.11407,0.03773,0.12186,0.52128,0.96717,0.5,0.01661,0.00902,0.01416,0.83333,0.00502,0.25,0,1.52935,25,2321.875,6.05612,272.7957,3.1441,2,11.70204,2,0.62706,21750,5.51559,16.41538,32442.17172,125000,14,0.40268,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-16,"Standard","Currency",0,1,0.01667,0.02934,0.33333,0.39156,0.17457,27,126.53652,1.25664,0.12244,0.12132,0,2.5,0,4.9158,3.94,0.37805,0.1114,0.03333,0.11839,0.54734,0.975,0.49988,0.01602,0.00908,0.01557,0.83333,0.00575,0.26989,0,1.51695,25,2260.992,0.56737,290,3.66345,2,11.46,2,0.67741,22017.00483,5.58453,18.6,32746.26921,14136.65371,13.57001,0.34981,1,1011.35583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-17,"Standard","Currency",0,1,0.01667,0.03193,0.33333,0.39437,0.2,27,127,1.28975,0.13411,0.125,0,2.5,0,5,3.55653,0.38685,0.11111,0.03333,0.11111,0.54928,0.97493,0.5,0.01639,0.00899,0.01658,0.83333,0.00555,0.25,0,1.57155,25,2261.61831,0.57551,290,4,2,11.46,2,0.4311,22098,5.86444,20,32893,14185.9,13.1064,0.35001,1,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-18,"Standard","Currency",0,1,0.01667,0.0331,0.32969,0.38462,0.1993,25.90053,127,1,0.13872,0.12337,0,2.46699,0,5,3,0.4,0.11111,0.03333,0.11111,0.55556,0.96993,0.5,0.0125,0.00914,0.01667,0.83333,0.00577,0.27481,0,1.53455,25,2277.11,0.57551,284.98795,3.86156,2,10.356,2,0.44546,22098,5.78988,23,32893,14185.9,14,0.33333,1,993.74158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,"Standard","Currency",0,1,0.01667,0.03319,0.32049,0.38462,0.18275,27,126,1,0.13553,0.11995,0,2.47449,0,5,3,0.4,0.11111,0.03333,0.11111,0.54795,0.975,0.5,0.0125,0.00865,0.01607,0.83333,0.00619,0.2854,0,1.66135,25,2239.23636,0.57551,290,4,2,9.60404,2,0.44927,21924,5.74949,23,32634,1563.39592,13,0.35388,1,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-20,"Standard","Currency",0,1,0.01667,0.02975,0.33333,0.38462,0.2,25.35966,126,1.05701,0.13548,0.12871,0,2.5,0,5,3,0.40028,0.11736,0.03333,0.1159,0.55556,0.975,0.5,0.0125,0.0086,0.01585,0.83333,0.005,0.28571,0,1.67108,25,2139.13334,0.512,290,4,2,7.625,2,0.35787,22748.67,5.5325,23,32657.06,1638,14,0.39643,1,1074.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-21,"Standard","Currency",0,1,0.01667,0.02381,0.33333,0.38462,0.196,26.97335,126,1.3,0.13718,0.13179,0,2.5,0,5,3.58157,0.40786,0.11111,0.03333,0.12167,0.55556,0.97613,0.5,0.0125,0.00878,0.0162,0.83333,0.005,0.28571,0,1.66195,24.37219,2135.7,0.512,292.98824,4,2,7.68182,2,0.35585,22817.34,5.90104,23,32632.47402,1638,15,0.34644,1,1017.48387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-22,"Standard","Currency",0,1,0.01667,0.02381,0.33333,0.38799,0.2,27,126,1.37988,0.13422,0.13318,0,2.5,0,4.85509,3.5,0.40408,0.11111,0.03333,0.11111,0.57868,0.98991,0.5,0.0125,0.00885,0.01461,0.86303,0.005,0.28571,0,1.7,25,2013.35739,0.512,298.11957,4,2,6.18636,2,0.58963,22817.34,5.93453,23.04667,33081.88201,1638,14.00604,0.33333,1.45787,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-23,"Standard","Currency",0,1,0.01667,0.02679,0.33333,0.38898,0.22222,26.1751,126,1.39264,0.12372,0.13329,0,2,0,5,3.74151,0.41588,0.11765,0.03333,0.11657,0.56576,0.98397,0.5,0.0125,0.00863,0.01368,0.83454,0.005,0.277,0,1.7,24.38595,2006.55,1,289.57143,4.23368,2,5,2,0.61352,21974.89091,5.98986,23.11827,33138,1651.734,15,0.33542,1.67514,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-24,"Standard","Currency",0,1,0.01665,0.02905,0.32112,0.39089,0.2307,27,125,1.39458,0.12476,0.13333,0,2,0,4.91486,4,0.41667,0.11765,0.03333,0.11633,0.55652,0.98282,0.5,0.0125,0.00933,0.01333,0.86839,0.005,0.28373,0,1.72734,24,1990.625,1,292.63636,5,2,5,2,0.77727,21804.6875,5.84762,23.42609,32750,1642.43672,15.7274,0.31676,1.63182,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-25,"Standard","Currency",0,1,0.01667,0.02857,0.33333,0.39469,0.23256,27,126,1.39986,0.12155,0.14286,0,2.5,0,4.78687,4,0.41667,0.11765,0.03333,0.12115,0.56259,0.96894,0.5044,0.01281,0.00952,0.01333,0.8562,0.005,0.28349,0,1.81255,24,1983.492,1,292.56061,5,2,5,2,1,21979.125,5.88941,23,33012,1764,17,0.33333,1.53853,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-26,"Standard","Currency",0,1,0.01581,0.02667,0.32934,0.4,0.23668,27,126,1.39986,0.1238,0.14286,0,2.25542,0,5,4,0.41667,0.11976,0.03333,0.12167,0.5605,0.97073,0.54826,0.0125,0.00952,0.01333,0.86518,0.005,0.28501,0,1.79707,22.51744,1997.41818,1.1635,280,5,2,5,2,1,21979.125,6,22.60118,33012,1764,15,0.33333,1.56824,933.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-27,"Standard","Currency",0,1,0.01606,0.02857,0.31756,0.4,0.24106,26,126,1.39951,0.125,0.14286,0,2.5,0,4.92,4,0.41667,0.11765,0.03333,0.11212,0.56229,0.97152,0.55556,0.01552,0.00952,0.01333,0.8518,0.00589,0.29324,0,1.75014,23,2016,50,280,5.39063,2.64211,5.77,2,1,21674.625,6,24.588,33012,1764,15,0.33333,1.65417,929.99691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-28,"Standard","Currency",0,1.25273,0.01315,0.03154,0.33333,0.39683,0.23255,26,127,1.38049,0.12609,0.14286,0,2.68313,0,4.90029,4,0.41667,0.12019,0.03333,0.12109,0.58131,0.97979,0.55556,0.01489,0.00952,0.01328,0.86717,0.00561,0.29694,0,1.70235,23,2032,50,271.41758,5.42021,2.63495,5,2,1,21846.64583,6,24.58516,33274,1778,15.57216,0.31613,1.67296,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-29,"Standard","Currency",0,1,0.01648,0.02857,0.33333,0.4,0.24247,26,127.48777,1.38905,0.13584,0.14286,0,2.97296,0,4.83972,4,0.42099,0.11818,0.03333,0.12131,0.59195,0.97636,0.55456,0.01576,0.00952,0.01333,0.8765,0.00615,0.30128,0,1.65614,22.79872,2039.94967,0,250,5,2.8949,5,2,1,21672.9212,6,23.55853,33212.64148,1784.51414,16.70771,0.31437,1.58212,1019.67332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-30,"Standard","Currency",0,1.2337,0.01667,0.02982,0.33333,0.4048,0.24295,26.56893,127,1.41103,0.13644,0.14286,0,2.5,0,4.73717,4,0.41667,0.12095,0.03333,0.11794,0.60106,0.97663,0.55393,0.01639,0.00942,0.01421,0.89725,0.00625,0.29809,0,1.75893,22.71717,2032,0,254,4,2.67,5,2,1,21590,6,22.70533,33114.1596,1778,16,0.33187,1.65723,1013.34835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-31,"Standard","Currency",0,1,0.01667,0.02971,0.33333,0.40386,0.24385,25.65446,127,1.44141,0.13668,0.14143,0,2.81792,0,4.73791,4,0.41667,0.12189,0.03333,0.115,0.59994,0.98017,0.52528,0.01639,0.00922,0.01402,0.89752,0.00704,0.28571,0,1.68039,20.82686,2212.848,1.1,254,4,3,5.09091,2,1,21590,6,20.65417,33025.77273,1778,16,0.32639,1.62989,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01,"Standard","Currency",0,1,0.01326,0.02957,0.33333,0.40224,0.24955,25.2274,126.43146,1.5,0.13861,0.1409,0,2.5,0,4.80086,4,0.41667,0.12416,0.03333,0.12193,0.59909,1,0.52286,0.01602,0.0091,0.01484,0.89765,0.00722,0.28624,0,1.71289,20,2205.83933,1.1,252.23404,4,3,7.07368,2,0.98969,21491.17079,6,20,32907.92216,1766.30655,16,0.3255,1.56072,1015.48788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02,"Standard","Currency",0,1,0.01364,0.02803,0.33333,0.41954,0.25,25.68911,126,1.5,0.13921,0.13551,0,2.51641,0,4.91521,4,0.39397,0.12392,0.03333,0.11668,0.59969,1,0.5,0.016,0.00929,0.01506,0.89408,0.00621,0.30643,0,1.8,20,1758.90909,1.1,267.70342,4,3,7.16129,2,0.98428,21420,6,23.92727,32760,1562.14545,16,0.33333,1.5,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03,"Standard","Currency",0,1,0.01412,0.02565,0.33333,0.42553,0.25,26.36599,126,1.5,0.14161,0.1413,0,2.9,0,4.43379,4,0.39385,0.12439,0.03333,0.11814,0.58835,0.99997,0.5,0.01639,0.00753,0.01494,0.89858,0.00612,0.31667,0,1.8,20.15742,1816.54468,1.207,271.37181,4,3,8.57419,2,0.98428,21479.85,6,21.91093,32760,1562.14545,16,0.33333,1.5,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04,"Standard","Currency",0,1,0.01507,0.02524,0.33333,0.41667,0.27778,26,126,1.5,0.13861,0.14109,0,2.9,0,4,4,0.37452,0.125,0.03333,0.11657,0.58516,0.98606,0.5,0.01639,0.00787,0.01591,0.83333,0.00711,0.31942,0,1.7848,21.707,1886.4,1.207,270,4,3,9.55758,2,0.9033,21420,6,22,32723.39368,1562.14545,15.8291,0.33333,1.64847,1106.04375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,"Standard","Currency",0,1,0.0125,0.02439,0.33333,0.42034,0.25,26,126.14763,1.5,0.13814,0.13889,0,2.57947,0,4,4,0.41577,0.13055,0.03333,0.12446,0.58549,1,0.50582,0.01639,0.00952,0.01582,0.8,0.00536,0.30637,0,1.75,21.55672,1728.75796,1.31717,267.4415,4.447,3,9.835,2,0.55182,21462.94165,6,22,32679.2859,1562.14545,15.59254,0.33333,1.5,1134.06429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06,"Standard","Currency",0,1,0.01306,0.02439,0.33333,0.44379,0.25,25.90668,127,1.32334,0.13801,0.13793,0,2.63763,0,4.5,4,0.41667,0.13299,0.03333,0.12123,0.576,1,0.53569,0.01664,0.00934,0.0125,0.83257,0.00619,0.28571,0,1.76723,22,1927.03061,1,270,5,3,10,3.08421,0.49858,22098,5.65213,23.29535,32893,1576.578,17,0.33333,1.60537,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07,"Standard","Currency",0,1.05865,0.01579,0.02439,0.33333,0.44444,0.25,26,127.64141,1.33376,0.13608,0.13613,0,2.59027,0,4.5,4,0.40737,0.13324,0.03333,0.12132,0.57091,1,0.52632,0.01667,0.00916,0.0125,0.81397,0.00638,0.28438,0,1.75676,21.79167,1920,1,265.70526,5,3,9.322,3,0.49139,22002.39289,5.61692,25,33131.46309,1611.48799,16,0.33333,1.56319,1147.84351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08,"Standard","Currency",0,1,0.01589,0.02439,0.33333,0.4536,0.26316,26,128,1.33376,0.13861,0.13727,0,2.83628,0,4.5,4,0.40578,0.13333,0.03333,0.12136,0.54918,1,0.52632,0.01667,0.00929,0.01289,0.82738,0.00676,0.28434,0,1.76418,22,1977.344,1.39796,260,5,2.70404,9.076,3,0.45851,22016,5.80242,25,33094.59794,1591.552,17,0.33333,1.67768,1136.09897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09,"Standard","Currency",0,1,0.01596,0.02439,0.33333,0.45222,0.27012,26.8128,129,1.33426,0.13741,0.13057,0,2.25657,0,4,4,0.3975,0.14052,0.03333,0.12165,0.52389,1,0.51249,0.01667,0.00905,0.0125,0.80581,0.00708,0.2879,0,1.68684,22,2193,1.40816,260,4.98675,2.767,5.23478,3,0.48307,22188,5.3048,25,33411,1603.986,17,0.33333,1.75844,1128.41753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-10,"Standard","Currency",0,1,0.01556,0.02439,0.33333,0.44665,0.27778,26,130,1.34887,0.14016,0.12981,0,2.58034,0,4,4,0.38462,0.13979,0.03333,0.12138,0.5,1,0.50991,0.01667,0.0091,0.0125,0.81019,0.00714,0.29358,0,1.7,20.61759,2210,1.515,250,4.95811,2,5.49583,3,0.47686,22560.08696,5.89694,25,33637.10204,1820,16.33757,0.33333,1.71493,1153.24417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-11,"Standard","Currency",0,1,0.01667,0.02439,0.33333,0.4419,0.27778,26,130.62608,1.34793,0.14065,0.125,0,2.5,0,4.50165,4,0.38462,0.14286,0.03333,0.11667,0.50176,1,0.50952,0.01667,0.00911,0.0125,0.826,0.00714,0.29109,0,1.7,21.81789,1964.48097,1.42,250,4,2,5.15758,3,0.46956,22709.87857,6,25,33664.66992,1829.36701,16,0.33333,1.78747,1142.91667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-12,"Standard","Currency",0,1,0.01667,0.025,0.33333,0.44444,0.27565,25.60759,130,1.39631,0.14177,0.125,0,2,0,4.5,4,0.4,0.13916,0.03333,0.11701,0.52632,1,0.5,0.01667,0.00913,0.01461,0.83333,0.00704,0.30346,0,1.70257,22,2210,1.217,258.66881,4,2.44286,8.54894,3,0.487,22100,6,24.905,33540,1820,16.87273,0.33333,1.77779,1166.57895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-13,"Standard","Currency",0,1,0.01818,0.02877,0.33333,0.46425,0.27778,26,130,1.4,0.14142,0.13158,0,2.83327,0,4.77098,4,0.41079,0.142,0.03333,0.11499,0.5603,1,0.5,0.01666,0.00942,0.01598,0.83333,0.00667,0.29348,0,1.70731,21.96118,2210,1,264.73864,4,2.715,10.53511,3,0.63269,22100,6,25,33540,1820,17,0.33333,1.7873,1048.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-14,"Standard","Currency",0,1,0.01818,0.03036,0.33333,0.45115,0.28277,25.5493,130,1.30158,0.14255,0.13333,0,2.80053,0,4.96662,4,0.43094,0.14286,0.03333,0.11753,0.55561,1,0.5,0.01667,0.00978,0.01625,0.83333,0.00714,0.28571,0,1.72253,22,2210,1.1,260,4,2.04536,8.51,3,0.64846,22100,6.005,25,33540,1820,17,0.33333,1.825,1062.84848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-15,"Standard","Currency",0,1,0.01818,0.03183,0.33333,0.45455,0.28395,25,130.526,1.3383,0.1417,0.13435,0,2.9,0,4.5,3.89,0.43435,0.14286,0.03333,0.11765,0.54432,1,0.5,0.01667,0.00973,0.01613,0.83333,0.00696,0.28571,0,1.7,20.31667,2321.42393,1.1,260,4,2,13,3,0.75898,22194.82222,5.99479,26,33624.14884,1827.28,17,0.33333,1.96291,1159.93637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-16,"Standard","Currency",0,1,0.01818,0.02995,0.33333,0.46612,0.28368,26,131,1.29498,0.13861,0.13586,0,2.78861,0,4,4,0.41723,0.14286,0.03333,0.11765,0.55556,1,0.5,0.01667,0.01194,0.01667,0.82112,0.00682,0.31377,0,1.72941,21.94155,2343.3672,1.1,262,4,2,13,3,0.77217,22284.03571,6.80202,25,33798,1834,16.40554,0.33333,1.87748,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-17,"Standard","Currency",0,1,0.01831,0.02614,0.33333,0.47063,0.27976,27,131.35736,1.34943,0.13845,0.13333,0,2.71175,0,4,4,0.42831,0.14282,0.03333,0.11765,0.55041,1,0.5,0.01667,0.01222,0.01667,0.82035,0.00693,0.28609,0,1.8,21.85782,2244,1.1,270.14737,4,2,9,2,0.91128,22270,6.00348,25,33891.12811,1839.33734,17,0.33333,1.75202,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-18,"Standard","Currency",0,1,0.01848,0.02446,0.32986,0.45598,0.27984,26.0227,131.17203,1.35152,0.13861,0.13769,0,2.33496,0,4,4,0.39605,0.14215,0.03333,0.1198,0.54228,1,0.5,0.0166,0.01106,0.01667,0.80284,0.00709,0.28571,0,1.77316,23,2355.85531,1,275.10274,4,2,8.58,2,0.9765,21969.50479,6,25,33841.00887,1834,18.93804,0.33333,1.97201,1180.61318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-19,"Standard","Currency",0,1,0.02,0.02435,0.32843,0.47399,0.27778,26.10342,131.74421,1.31666,0.14028,0.13299,0,2.5,0,4.74884,4,0.38462,0.14228,0.03333,0.11765,0.5525,1,0.5,0.01665,0.01044,0.01665,0.82764,0.00707,0.28571,0,1.75,22.72242,2467.88241,1,268.77822,4,2.45817,10.97447,2,0.87089,20940.13065,7,25,33990.6379,1848,19,0.33333,1.8075,1184.98266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-20,"Standard","Currency",0,1,0.01998,0.025,0.32818,0.45502,0.27778,26.48087,132,1.36022,0.14149,0.13167,0,2.80019,0,4.9,4,0.39204,0.14181,0.03333,0.11502,0.54451,1.01508,0.5,0.01626,0.00995,0.01587,0.80801,0.00714,0.28571,0,1.8,22,2467.344,20,263.83333,4,2,9.16162,2,0.86798,20598.6,7,25,34056,1848,18.90548,0.33333,1.8,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
