"Day","Date","League","Type","Anatomical.Knowledge","Ancient.Waystones","Apparitions","Assassin.s.Haste","Atziri.s.Reign","Blood.Sacrifice","Brawn","Brittle.Barrier","Brute.Force.Solution","Careful.Planning","Cheap.Construction","Chill.of.Corruption","Clear.Mind","Coated.Shrapnel","Cold.Steel","Collateral.Damage","Combustibles","Conqueror.s.Efficiency","Conqueror.s.Longevity","Conqueror.s.Potency","Corrupted.Energy","Dead.Reckoning","Efficient.Training","Eldritch.Knowledge","Emperor.s.Cunning","Emperor.s.Mastery","Emperor.s.Might","Emperor.s.Wit","Energised.Armour","Energy.From.Within","Fertile.Mind","Fevered.Mind","Fight.for.Survival","Fireborn","First.Snow","Fluid.Motion","Fortified.Legion","Fragile.Bloom","Fragility","From.Dust","Frozen.Trail","Grand.Spectrum","Growing.Agony","Hair.Trigger","Hazardous.Research","Healthy.Mind","Hidden.Potential","Hotfooted","Hungry.Abyss","Inertia","Inevitability","Inspired.Learning","Intuitive.Leap","Izaro.s.Turmoil","Lioneye.s.Fall","Malicious.Intent","Mantra.of.Flames","Martial.Artistry","Might.and.Influence","Might.in.All.Forms","Mutated.Growth","Omen.on.the.Winds","Overwhelming.Odds","Pacifism","Pitch.Darkness","Poacher.s.Aim","Powerlessness","Primordial.Eminence","Primordial.Harmony","Primordial.Might","Pugilist","Pure.Talent","Rain.of.Splinters","Rapid.Expansion","Reckless.Defence","Ring.of.Blades","Rolling.Flames","Sacrificial.Harvest","Self.Flagellation","Shattered.Chains","Soul.s.Wick","Spire.of.Stone","Spirit.Guards","Spirited.Response","Spreading.Rot","Static.Electricity","Steel.Spirit","Sudden.Ignition","Survival.Instincts","Survival.Secrets","Survival.Skills","The.Anima.Stone","The.Blue.Dream","The.Blue.Nightmare","The.Golden.Rule","The.Green.Dream","The.Green.Nightmare","The.Long.Winter","The.Red.Dream","The.Red.Nightmare","The.Vigil","To.Dust","Unending.Hunger","Unstable.Payload","Vaal.Sentencing","Violent.Dead","Volley.Fire","Warlord.s.Reach","Watcher.s.Eye","Weight.of.Sin","Weight.of.the.Empire","Wildfire","Winter.s.Bounty","Winter.Burial","Might.of.the.Meek","Combat.Focus","Tempered.Flesh","Tempered.Mind","Tempered.Spirit","Transcendent.Flesh","Transcendent.Mind","Transcendent.Spirit","Unnatural.Instinct","Brutal.Restraint","Divide.and.Conquer","Elegant.Hubris","Fortress.Covenant","Glorious.Vanity","Lethal.Pride","Militant.Faith","Quickening.Covenant","Army.of.Bones","Thread.of.Hope"
36,"2017-04-07","Legacy","UniqueJewel",0.99966,0.26,0.25431,0.25983,1,0.26,0.48517,0.26,6.78793,0.26,0.26,2.51586,0.53534,0.26,0.26,0.26,0.26,1.08207,0.26,0.995,0.57914,0.26,1.88724,0.26,89.49793,1379.80517,210.81224,965.24828,0.23845,220.00483,7.67862,1,0.87034,2,0.85741,0.27983,0.24069,0.25534,0.66069,NA,0.66948,0.99724,0.25672,0.27103,NA,1.43155,1,0.25569,0.96293,0.99345,0.2719,2.86879,15.06655,13.40741,8.65638,0.25379,0.97724,0.54603,0.26,0.26,0.48914,0.26,0.25879,0.255,0.26,0.26,0.26,1.56017,29.1631,314.76172,0.25828,NA,0.31172,0.25983,2.12621,1,0.87793,18.96345,0.25914,0.21517,NA,1,0.28862,0.26,NA,1,0.26,0.25017,0.22034,0.2419,0.15241,373.06397,129.21879,506.03017,NA,44.20879,452.15103,NA,127.98086,492.84845,0.24569,NA,0.26,0.57621,1.06241,0.44241,0.33362,0.24241,NA,0.26,0.25948,0.95828,0.25966,0.25931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA
37,"2017-04-08","Legacy","UniqueJewel",1,0.28966,0.265,0.26776,0.91293,0.26724,0.48052,0.26828,6.73466,0.26828,0.26828,2.96845,0.39414,0.26879,0.26724,0.26828,0.26828,0.99983,0.22638,0.90138,0.59466,0.26828,1.99793,0.26828,92.62086,1351.83655,202.55052,897.50931,0.26914,226.84879,7.06397,1.02052,0.94241,1.96948,0.92121,0.26828,0.23672,0.2631,0.66586,NA,0.98276,0.9169,0.25879,0.26828,NA,1.38328,1,0.26828,1,0.99931,0.26828,2.95845,19.15724,14.63448,9.0019,0.26638,0.95914,0.44655,0.26828,0.26828,0.27983,0.26828,0.26914,0.25879,0.26828,0.25,0.26828,1.40638,29.53879,309.78276,0.26828,NA,0.44362,0.26448,2.28793,0.99552,0.92776,20.27845,0.26897,0.2669,NA,0.99914,0.56793,0.26828,NA,1,0.26828,0.26655,0.2231,0.25034,0.14862,371.62931,124.82586,463.02121,NA,48.02828,444.81172,NA,127.50466,483.3919,0.25483,NA,0.26828,0.44207,1,0.68052,0.40966,0.26828,NA,0.26828,0.28983,0.81086,0.26828,0.2619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26828,NA
38,"2017-04-09","Legacy","UniqueJewel",1,0.34586,0.2769,0.26017,0.99897,0.23603,0.50414,0.25983,6.54017,0.27776,0.28241,2.52345,0.66466,0.27569,0.27431,0.28672,0.27776,0.99052,0.22897,0.92931,0.55552,0.27776,1.54741,0.27776,93.38172,1330.04017,195.2031,989.00793,0.27741,228.1519,7.24879,1.06103,0.97828,1.97466,0.98845,0.2781,0.27776,0.26483,0.47103,NA,0.93448,0.81207,0.26983,0.27776,NA,1.6469,1,0.2769,0.98397,0.99983,0.26948,2.9931,28.0069,17.7319,8.80621,0.26741,1,0.63017,0.27776,0.27776,0.42328,0.27776,0.27776,0.26138,0.27776,0.27776,0.27776,1.69034,28.12638,300.20052,0.27397,NA,0.28017,0.27603,2.55138,0.98793,0.95931,19.63672,0.28741,0.27431,NA,0.99845,0.65483,0.27776,NA,1,0.27655,0.26948,0.25517,0.23517,0.15552,352.93121,111.58741,473.0869,NA,49.30224,394.205,NA,133.86603,480.08431,0.2769,NA,0.27776,0.27776,1,0.65586,0.46759,0.27776,NA,0.27776,0.26241,0.69931,0.27776,0.26931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27776,NA
39,"2017-04-10","Legacy","UniqueJewel",1,0.28448,0.28017,0.24155,1,0.28345,0.74672,0.28431,6.12672,0.36862,0.28448,2.06328,0.6831,0.28448,0.28448,0.28448,0.28448,1.15638,0.26517,0.93931,0.56845,0.28448,1.36259,0.28448,97.88879,1290.21621,232.52466,1032.22793,0.26552,222.80655,6.485,1.13707,0.97879,1.89293,0.96052,0.28448,0.27931,0.275,0.50672,NA,0.99741,0.99517,0.26086,0.28448,NA,1.01483,0.99983,0.20828,0.92483,1,0.28828,3,33.01345,19.78,8.77224,0.22552,1,0.52241,0.28448,0.28448,0.55569,0.28448,0.28621,0.26534,0.28448,0.28448,0.28448,1.95086,29.76259,294.82724,0.28448,NA,0.29138,0.28448,2.34466,1,0.87603,20.47241,0.29966,0.23172,NA,1,0.51517,0.28448,NA,1,0.28448,0.27448,0.23672,0.22138,0.19517,339.62379,110.06086,441.29966,NA,50.09431,368.95069,NA,128.03086,477.09448,0.26638,NA,0.28448,0.28448,1.27345,0.82138,0.34759,0.28448,NA,0.28448,0.2731,0.52621,0.28448,0.28379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27948,NA
40,"2017-04-11","Legacy","UniqueJewel",1,0.29207,0.29207,0.28845,1,0.27914,0.81483,0.29207,6.12845,0.39569,0.29207,1.91621,0.58759,0.29207,0.29207,0.29207,0.29207,1.07879,0.27293,1,0.58776,0.29207,1.53655,0.29207,103.59759,1241.50448,223.79172,909.91621,0.29155,218.35983,5.55603,1,0.98379,2,0.82707,0.29207,0.2919,0.29207,0.55517,NA,0.99448,0.85931,0.28448,0.29276,NA,1.01983,0.98086,0.28517,0.92759,0.95707,0.29207,3,37.06362,10.57931,8.39379,0.29207,1,0.56707,0.28707,0.29207,0.72276,0.29241,0.29259,0.27845,0.29207,0.29207,0.29207,1.96741,29.03638,283.94466,0.29207,NA,0.33172,0.28086,2.14034,0.9931,0.98707,20.27448,0.28793,0.27517,NA,0.99707,0.8231,0.29207,NA,1,0.29207,0.28879,0.29207,0.26328,0.17241,328.50586,104.31621,398.10966,NA,47.48379,340.63638,NA,126.22793,439.91569,0.29017,NA,0.29207,0.67328,1.70879,0.7369,0.34828,0.29207,NA,0.29207,0.29155,0.84552,0.29207,0.28828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28483,NA
41,"2017-04-12","Legacy","UniqueJewel",1,0.29983,0.2819,0.27448,1,0.29983,0.55655,0.29983,6.00672,0.29983,0.29983,1.9931,0.61724,0.29966,0.29948,0.29914,0.30155,1.10466,0.26569,0.995,0.61224,0.29983,1.09569,0.29983,159.74655,1174.00276,190.665,869.05155,0.29448,210.05603,5.65328,1,0.99138,1.98845,0.95483,0.29983,0.29983,0.29552,0.76207,NA,0.99759,0.82483,0.29121,0.29983,NA,1,0.95069,0.29034,0.9719,0.99207,0.29983,3.83638,39.89948,8.81914,7.09362,0.29862,1,0.895,0.29397,0.29983,0.56897,0.30414,0.29983,0.29983,0.29983,0.29948,0.29845,1.8369,29.45741,276.98897,0.29983,NA,0.30086,0.29966,2.98586,1,0.92603,19.52293,0.30621,0.29983,NA,0.98672,0.84793,0.29983,NA,0.98914,0.29983,0.29017,0.29879,0.2731,0.18828,315.42517,97.90293,365.6581,NA,45.22776,326.5231,NA,119.89052,387.7081,0.29983,NA,0.29983,0.99983,1.05966,0.73966,0.37793,0.29983,NA,0.29983,0.31276,0.93966,0.29983,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30569,NA
42,"2017-04-13","Legacy","UniqueJewel",1,0.40414,0.31103,0.27621,1,0.30931,0.49034,0.31052,6.19603,0.31052,0.29776,1.87069,0.68638,0.31,0.29879,0.3081,0.31052,1.37138,0.13741,0.85155,0.63466,0.31052,1.02017,0.31052,141.58914,1100.8331,177.18259,875.52155,0.31052,186.19845,5.40241,1,0.9869,2.36276,0.98345,0.36897,0.31052,0.29586,0.86655,NA,0.94776,0.99293,0.30655,0.31052,NA,0.99086,1,0.31052,0.92776,0.9869,0.31052,4.4619,39.6019,9.89948,7.61966,0.34914,1,0.34328,0.30534,0.31052,0.4681,0.31052,0.31052,0.2931,0.31052,0.31052,0.31052,1.84776,28.39828,254.72138,0.31052,NA,0.31052,0.31052,2.22638,1,0.99103,19.93241,0.31103,0.27845,NA,0.99103,0.87052,0.31052,NA,0.99672,0.31052,0.30017,0.30293,0.25621,0.18862,296.00121,99.59672,349.86483,NA,45.11517,275.26362,NA,119.1169,386.41534,0.28793,NA,0.31052,1,1.08948,0.61931,0.37224,0.30914,NA,0.31052,0.30241,0.94172,0.31052,0.30741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31052,NA
43,"2017-04-14","Legacy","UniqueJewel",1,0.60534,0.275,0.30379,1,0.30914,0.31534,0.31483,5.62914,0.31483,0.30086,2,0.88379,0.31431,0.30552,0.31483,0.31483,1.43621,0.1881,0.96155,0.66241,0.31483,1,0.31483,150.08879,1138.15707,181.84207,911.89362,0.3119,178.46931,5.30224,1,0.97362,2.48603,0.98362,0.39483,0.31345,0.31345,0.84448,NA,0.98983,0.79069,0.3131,0.32121,NA,0.98017,1,0.31483,0.8331,0.99534,0.31483,4.79517,39.62776,12.21707,7.84897,0.32741,1,0.47914,0.30603,0.31483,0.33931,0.31483,0.31483,0.29431,0.3031,0.31483,0.31483,1.78276,29.55931,254.18948,0.31483,NA,0.32241,0.31483,2.64603,1,0.9919,18.36914,0.31379,0.25069,NA,0.99638,0.85569,0.31052,NA,0.97655,0.31483,0.30172,0.31259,0.18397,0.13224,293.61086,96.18707,357.56466,NA,43.65397,268.72724,NA,116.57448,412.85259,0.28741,NA,0.31483,0.85741,1,0.58879,0.31552,0.29379,NA,0.31483,0.28483,0.88155,0.31397,0.31828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31431,NA
44,"2017-04-15","Legacy","UniqueJewel",1,0.61621,0.28517,0.24276,0.99517,0.27017,0.36379,0.3119,6.08569,0.3119,0.2931,1.99862,0.57155,0.3119,0.30828,0.3119,0.3119,1.69776,0.27672,0.8181,0.61828,0.3119,1,0.3119,153.54379,1243.07086,184.81414,923.57224,0.31086,180.20172,5.38914,1,0.97086,1.99293,0.9469,0.3119,0.3119,0.30931,0.81914,NA,0.90362,0.98948,0.3119,0.31741,NA,0.99086,0.95259,0.3119,0.9581,1,0.30414,6.25276,41.63569,13.45638,8,0.30862,1,0.5119,0.28414,0.31172,0.32552,0.30879,0.31638,0.28517,0.31017,0.3119,0.3119,1.91069,29.01741,262.70741,0.31121,NA,0.31345,0.31138,2.61362,0.99983,0.99741,19.46172,0.31121,0.25155,NA,0.99948,0.525,0.30845,NA,0.98914,0.3119,0.31138,0.31103,0.22086,0.22638,306.27966,96.45155,365.38379,NA,42.38672,294.07138,NA,122.92155,417.55586,0.31052,NA,0.3119,0.46724,1.26828,0.82914,0.46569,0.3119,NA,0.3119,0.26966,0.86517,0.3119,0.30862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3119,NA
45,"2017-04-16","Legacy","UniqueJewel",1,0.36763,0.31864,0.25949,0.99305,0.27373,0.4222,0.32136,6.38237,0.35085,0.31983,1.99525,0.48966,0.32119,0.32136,0.32373,0.32136,1.01017,0.24441,0.99085,0.56797,0.32136,0.99627,0.32136,159.14695,1399.71034,185.24339,931.99119,0.2978,185.53034,6.17288,1.00508,0.99915,1.9961,0.92424,0.37271,0.32136,0.32136,0.80441,NA,0.89186,0.62797,0.32136,0.38136,NA,0.99949,0.98373,0.31898,0.97915,1,0.32186,8.10525,43.55288,15.33153,7.77458,0.28712,1,0.52441,0.32119,0.29831,0.32831,0.32119,0.32136,0.2478,0.32136,0.32136,0.32136,1.58407,28.58542,244.06288,0.31119,NA,0.3261,0.30983,2.60288,1,0.99932,19.73831,0.3839,0.24407,NA,1,0.3661,0.32136,NA,1,0.32136,0.31492,0.29661,0.28034,0.14203,296.45644,98.53661,365.96085,NA,46.16678,299.09186,NA,135.14712,419.43356,0.32136,NA,0.32136,0.40983,1.2439,0.80237,0.50831,0.32136,NA,0.32136,0.31475,0.85322,0.30407,0.28881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32136,NA
46,"2017-04-17","Legacy","UniqueJewel",1,0.33,0.32741,0.30293,1,0.30621,0.64862,0.33,6.93448,0.33,0.33,2,0.49138,0.33,0.33,0.33,0.33,1.00828,0.23241,0.9819,0.63466,0.33,1,0.33,157.62672,1338.41276,190.79672,807.66845,0.32155,192.97276,6.30086,1,0.99672,2,0.96466,0.33,0.33,0.32672,0.94379,NA,0.99138,0.63672,0.33,0.33448,NA,0.99914,0.9969,0.33,1,0.99931,0.33,9.19931,39.69362,12.69155,8.08276,0.33,1,0.40845,0.33,0.33,0.33,0.33,0.33,0.32155,0.33,0.30655,0.33,1.60534,28.53655,259.71707,0.33,NA,0.33069,0.33,3.58948,0.99828,0.99586,20.72259,0.34034,0.32121,NA,0.98379,0.50983,0.33,NA,0.99914,0.34466,0.31914,0.30638,0.26483,0.18328,299.43345,96.24121,363.44638,NA,44.52707,299.14914,NA,151.96345,419.75621,0.33,NA,0.33,0.785,1.28759,0.66707,0.53,0.33,NA,0.33,0.31397,0.98017,0.30448,0.32948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA
47,"2017-04-18","Legacy","UniqueJewel",1,0.36948,0.29517,0.30793,1,0.28552,0.62414,0.32534,6.77741,0.32534,0.32483,2,0.44466,0.32534,0.32534,0.32534,0.33414,1.13259,0.15,0.83138,0.69379,0.32534,1,0.32534,148.89759,1286.45759,200.81845,808.73828,0.32379,191.08759,5.84034,1,0.99207,2,0.97862,0.33534,0.31483,0.32224,0.70172,NA,0.95017,0.77345,0.31931,0.32534,NA,1,0.98672,0.32534,0.94431,0.99966,0.32534,9.20345,38.18362,9.98241,7.4,0.27707,1,0.43293,0.32534,0.32534,0.32534,0.33034,0.32534,0.29948,0.32069,0.32534,0.32534,1.78034,28.24207,233.0819,0.32534,NA,0.32586,0.32534,3.83569,0.99879,0.97741,20.45069,0.31552,0.30103,NA,0.99828,0.78241,0.32534,NA,0.99983,0.32534,0.32379,0.32362,0.29121,0.30948,284.53483,93.99345,365.25603,NA,39.595,298.79121,NA,147.4831,425.65034,0.30776,NA,0.32534,0.37103,1.10707,0.90155,0.46517,0.32534,NA,0.32534,0.28293,0.98517,0.32276,0.32517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3219,NA
48,"2017-04-19","Legacy","UniqueJewel",1,0.90052,0.32948,0.32948,0.97224,0.32948,0.35621,0.32948,6.38328,0.32948,0.32948,1.92328,0.71621,0.32948,0.32948,0.32948,0.33603,1,0.2169,0.91172,0.83759,0.32948,1,0.32948,145.64138,1304.38638,231.80414,1089.09103,0.30172,180.65914,5.78862,1,0.96517,2,0.84276,0.45259,0.32897,0.32862,0.77638,NA,0.93862,0.96828,0.31862,0.32948,NA,0.90828,0.98414,0.32897,0.88655,1,0.32948,9.07776,37.59931,9.51828,7.35207,0.32328,1,0.44138,0.32948,0.30138,0.32948,0.37138,0.32948,0.32052,0.32948,0.32914,0.32948,1.69293,27.88017,227.08466,0.32948,NA,0.33138,0.32948,4.39948,0.98862,0.9119,19.66103,0.35724,0.32759,NA,0.94845,0.95,0.32948,NA,0.99793,0.32948,0.31103,0.32948,0.23017,0.27517,284.33534,89.00966,371.03362,NA,40.13603,284.97552,NA,148.78121,419.72655,0.26155,NA,0.32948,0.65672,1.025,0.79931,0.62586,0.32948,NA,0.32948,0.31103,0.99931,0.29776,0.29845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32948,NA
49,"2017-04-20","Legacy","UniqueJewel",1,0.95414,0.33241,0.335,0.9481,0.32931,0.42103,0.33655,6.12138,0.33828,0.33828,1.64138,0.49552,0.33741,0.33828,0.33828,0.33828,1.4,0.24,0.94948,0.91069,0.33828,1,0.33828,153.8269,1352.52845,204.3931,1103.78793,0.32069,187.27828,5.66293,1,0.96121,2,0.93224,0.37707,0.28448,0.33776,0.76362,NA,0.87517,0.76397,0.33828,0.3381,NA,0.85379,0.99914,0.33638,0.91845,1.04207,0.34,9.97724,37.57207,10.14276,8.43586,0.33707,1,0.51138,0.31552,0.27259,0.33828,0.3381,0.33707,0.31293,0.33828,0.3381,0.33793,1.97207,27.66586,225.27793,0.33828,NA,0.33707,0.33638,4.57983,0.99241,0.99293,19.7581,0.33879,0.33017,NA,0.99879,0.65603,0.33483,NA,0.99914,0.33828,0.30276,0.33828,0.24897,0.19362,272.59414,82.14414,375.66138,NA,40.00138,298.46293,NA,143.40483,407.05741,0.24741,NA,0.36103,0.75276,1.24672,0.50724,0.36103,0.33828,NA,0.33828,0.315,1,0.3381,0.27776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33828,NA
50,"2017-04-21","Legacy","UniqueJewel",0.99741,0.39828,0.33931,0.32793,1.02776,0.34,0.43793,0.33828,5.8219,0.34034,0.34,1.30845,0.4931,0.33983,0.34,0.56086,0.34,1.43293,0.28862,0.99828,0.85793,0.34,0.99328,0.34,149.87362,1359.04052,202.9831,1023.73776,0.29862,192.49052,5.72138,1,0.99793,2,0.99259,0.34,0.3081,0.33121,0.86,NA,0.90448,0.61948,0.30155,0.34,NA,0.91362,0.99534,0.33534,0.9569,1.01448,0.34,19.07069,36.79034,13.30724,9.15552,0.33948,1,0.48534,0.33966,0.33534,0.34,0.33983,0.34,0.30897,0.34,0.33483,0.34,1.83724,27.82862,224.23121,0.34,NA,0.34,0.33845,4.1219,0.99862,0.98276,19.19793,0.33914,0.33379,NA,0.96862,0.37724,0.34,NA,0.99845,0.34,0.33948,0.34,0.23897,0.23397,268.66552,82.66914,390.69948,NA,38.59431,295.55086,NA,139.96379,427.76052,0.30224,NA,0.34,0.52138,1,0.56569,0.34,0.34,NA,0.34,0.33621,0.98741,0.34,0.32483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA
51,"2017-04-22","Legacy","UniqueJewel",0.99983,0.35508,0.32203,0.30559,1,0.34678,0.34949,0.29864,5.52153,0.35186,0.34627,1.05627,0.66136,0.3461,0.34627,0.51831,0.40051,1.52356,0.31492,0.97559,0.81441,0.34271,1,0.34627,152.42661,1345.73542,200.64932,968.85068,0.34034,187.5439,6.20729,1,0.99508,1.82322,0.96407,0.34627,0.34424,0.34593,0.76339,NA,0.69136,0.70932,0.33864,0.34627,NA,0.87525,0.99746,0.34627,0.8578,1.06203,0.34627,27.23831,36.61864,12.44322,12.17678,0.33305,1,0.65915,0.34322,0.34627,0.37576,0.33881,0.34627,0.28407,0.34627,0.34271,0.34627,1.35424,25.92983,226.58932,0.34627,NA,0.3478,0.34559,3.1722,0.91373,0.97136,18.69373,0.34898,0.34475,NA,0.97949,0.34627,0.34627,NA,1,0.34525,0.34339,0.3461,0.2161,0.23136,268.34169,77.59593,371.22475,NA,37.1739,288.46322,NA,133.83305,405.92746,0.34627,NA,0.34627,0.3461,1,0.71627,0.38593,0.34627,NA,0.34627,0.34051,0.99983,0.29915,0.37085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34508,NA
52,"2017-04-23","Legacy","UniqueJewel",1,0.52603,0.29672,0.31983,0.97983,0.34224,0.35241,0.34983,5.93741,0.35,0.33241,1.03862,0.64845,0.33793,0.29966,0.57897,0.35,1.00328,0.30741,0.985,0.87741,0.35,1,0.35,144.89931,1339.17414,201.69328,964.67845,0.32121,185.70552,6.08414,1.00931,0.91,1.92379,0.99603,0.35,0.35,0.35,0.71828,NA,0.89845,0.52621,0.33414,0.35,NA,0.85983,1,0.34293,0.85914,1.80707,0.35,33.19,33.15948,14.50828,18.77759,0.33897,1,0.47966,0.33466,0.34655,0.35069,0.34948,0.34983,0.32966,0.34724,0.34879,0.345,1.76466,25.99655,222.91741,0.35,NA,0.36034,0.34724,3.91466,0.98121,0.88103,19.17655,0.33621,0.34931,NA,0.99776,0.35,0.35,NA,0.99448,0.34983,0.3481,0.34328,0.19466,0.27862,268.77138,75.54414,335.5119,NA,38.98052,283.73931,NA,130.61931,405.40707,0.27293,NA,0.35,0.34724,1.00017,0.58724,0.6169,0.3481,NA,0.345,0.32207,0.99897,0.34707,0.35069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34879,NA
53,"2017-04-24","Legacy","UniqueJewel",0.99845,0.40397,0.34293,0.33362,0.93086,0.35,0.37603,0.34552,5.67034,0.35,0.34103,1.13759,0.46569,0.34638,0.34948,0.71414,0.35,1.06845,0.17069,0.85138,0.87121,0.35,1,0.34983,128.59741,1378.93466,192.23638,907.73466,0.33707,178.9281,5.93017,1,0.99172,1.60121,0.94328,0.35,0.35,0.33621,0.70155,NA,0.77121,0.92603,0.32069,0.34948,NA,0.8531,0.99483,0.28052,0.87362,1.53138,0.42379,43.16052,33.98759,8.6281,23.44621,0.34931,0.99966,0.355,0.33138,0.34879,0.34138,0.35,0.32276,0.22724,0.3369,0.35,0.33,1.57241,26.03897,227.85224,0.35,NA,0.34931,0.34983,4.40431,0.99586,0.87724,17.6619,0.33759,0.35,NA,0.98207,0.34897,0.34052,NA,1,0.35,0.34138,0.34879,0.25828,0.19655,270.2781,76.12466,302.25103,NA,39.36328,277.38776,NA,129.94241,397.8031,0.33966,NA,0.35,0.35,1.08862,0.70207,0.50328,0.34776,NA,0.35,0.32948,1,0.34983,0.33466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34983,NA
54,"2017-04-25","Legacy","UniqueJewel",1,0.41638,0.34966,0.33328,0.98931,0.34966,0.35431,0.30776,5.97897,0.34966,0.34259,1.1119,0.74672,0.34828,0.34966,0.54345,0.34966,1.16845,0.15759,1,0.88638,0.34966,1,0.34966,115.18,1409.31879,200.88103,885.36517,0.30724,174.80534,6.34293,1,0.95448,1.94276,0.98966,0.34966,0.3469,0.31879,0.77793,NA,0.97276,0.8881,0.32397,0.34931,NA,0.89448,0.99983,0.31086,0.93224,1.52379,0.35362,44.07034,35.13983,7.80655,19.45207,0.31534,1,0.59224,0.34862,0.34966,0.34293,0.34966,0.34966,0.25397,0.34741,0.34966,0.34259,1.98345,25.93759,221.56052,0.34362,NA,0.35069,0.34966,5.40741,0.97931,0.98948,17.08155,0.32776,0.34966,NA,0.99931,0.57759,0.34897,NA,0.99121,0.34966,0.34948,0.34897,0.24293,0.23,267.90121,75.00586,328.99155,NA,36.08603,259.20241,NA,131.68534,386.01431,0.33224,NA,0.34966,0.39534,1,0.84069,0.34983,0.34293,NA,0.34966,0.34672,0.97828,0.32724,0.34966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34724,NA
55,"2017-04-26","Legacy","UniqueJewel",1,0.43169,0.34169,0.30136,0.99644,0.34,0.35847,0.3261,5.13492,0.35525,0.29983,1.63254,0.84949,0.38627,0.33051,0.75898,0.34,1.05644,0.21458,0.98424,0.90068,0.33949,1,0.34,129.01915,1360.44,301.35831,849.94169,0.33881,170.53864,6.10288,1,0.88237,1.86068,0.99915,0.34,0.25864,0.33949,0.61949,NA,0.94356,0.89814,0.33797,0.33593,NA,0.90932,0.99729,0.3261,0.94271,1.46678,0.34,47.97983,33.05712,10.21492,18.13949,0.33831,1,0.46203,0.34017,0.34,0.48254,0.34,0.34,0.27,0.34,0.34,0.34,1.9578,25.46,213.52458,0.33966,NA,0.34254,0.32068,4.71678,0.98068,0.9961,16.12593,0.34475,0.34,NA,1,0.34,0.33847,NA,0.99695,0.33915,0.33932,0.33949,0.29288,0.19373,259.65119,75.20746,357.29153,NA,35.32203,252.15,NA,132.84932,387.01458,0.33169,NA,0.34,0.34,1.0678,0.68983,0.49051,0.34,NA,0.34,0.32814,0.92475,0.3178,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33356,NA
