"Date","League","Type","Acton.s.Nightmare","Caer.Blaidd..Wolfpack.s.Den","Death.and.Taxes","Hall.of.Grandmasters","Hallowed.Ground","Maelstr√.m.of.Chaos","Mao.Kun","Oba.s.Cursed.Trove","Olmec.s.Sanctum","Poorjoy.s.Asylum","The.Coward.s.Trial","The.Perandus.Manor","The.Putrid.Cloister","The.Vinktar.Square","Vaults.of.Atziri","Whakawairua.Tuahu","Doryani.s.Machinarium","Pillars.of.Arun","The.Beachhead_T10","The.Beachhead_T15","The.Beachhead_T5","The.Twilight.Temple","Altered.Distant.Memory","Augmented.Distant.Memory","Cortex","Rewritten.Distant.Memory","The.Beachhead","Twisted.Distant.Memory","NA."
2018-08-08,"Standard","UniqueMap",2,3.93,2.5002,8.0102,5,2,20,10.4,1,25,4.1002,778.57,121.005,30,14.55,1.96,0,3,100.07,103.79184,0,65,0,0,0,0,0,0,0
2018-08-09,"Standard","UniqueMap",2,3.65,2.18,9,5,2,18.65092,9.7,2,24.20031,5,780.85053,128.97739,22.33,15.29,1.82,0,2.01,99.555,99.60214,0,65,0,0,0,0,0,0,0
2018-08-09,"Standard","UniqueMap",2,3.65,2.18,9,5,2,18.65092,9.7,2,24.20031,5,780.85053,128.97739,22.33,15.29,1.82,0,2.01,99.555,99.60214,0,65,0,0,0,0,0,0,0
2018-08-10,"Standard","UniqueMap",2.62,4,2.67,9.54,4.61082,1.47,19.20918,9.76,2,22.15816,5,777.65765,130.61103,22.97,12.05163,1.95,0,2,99.52,99.52,0,65.41,0,0,0,0,0,0,0
2018-08-10,"Standard","UniqueMap",2.62,4,2.67,9.54,4.61082,1.47,19.20918,9.76,2,22.15816,5,777.65765,130.61103,22.97,12.05163,1.95,0,2,99.52,99.52,0,65.41,0,0,0,0,0,0,0
2018-08-11,"Standard","UniqueMap",2.6601,4,2.75173,8.24,5,1.29,19.56031,8.45163,2,22.75112,5,776.752,118.60902,28.83,12.53071,2,0,2.15,91.83,119.7202,0,65,0,0,0,0,0,0,0
2018-08-11,"Standard","UniqueMap",2.6601,4,2.75173,8.24,5,1.29,19.56031,8.45163,2,22.75112,5,776.752,118.60902,28.83,12.53071,2,0,2.15,91.83,119.7202,0,65,0,0,0,0,0,0,0
2018-08-12,"Standard","UniqueMap",3,4,3,8.16,5,2,18.85,5.91612,2.8451,23.53735,4,819.23875,99.02,28.54364,10,1.58,0,2.52,99.02,103.65061,0,65.33,0,0,0,0,0,0,0
2018-08-12,"Standard","UniqueMap",3,4,3,8.16,5,2,18.85,5.91612,2.8451,23.53735,4,819.23875,99.02,28.54364,10,1.58,0,2.52,99.02,103.65061,0,65.33,0,0,0,0,0,0,0
2018-08-13,"Standard","UniqueMap",2.87,4,3,9.85224,3.98,2,20,5.9951,3,20,3.28245,813.31,102.22,28.59,10,1.65531,0,2.87531,99.02,112.62061,0,62.57,0,0,0,0,0,0,0
2018-08-13,"Standard","UniqueMap",2.87,4,3,9.85224,3.98,2,20,5.9951,3,20,3.28245,813.31,102.22,28.59,10,1.65531,0,2.87531,99.02,112.62061,0,62.57,0,0,0,0,0,0,0
2018-08-14,"Standard","UniqueMap",3,3.59643,3,10,5,2,19,7,2,23.44,4.59041,851.70417,100.09,27.45,10,2,0,3,99.03,138.53806,0,63.36,0,0,0,0,0,0,0
2018-08-14,"Standard","UniqueMap",3,3.59643,3,10,5,2,19,7,2,23.44,4.59041,851.70417,100.09,27.45,10,2,0,3,99.03,138.53806,0,63.36,0,0,0,0,0,0,0
2018-08-15,"Standard","UniqueMap",2.76,2.41,2.84,10,5,1.2651,20,9.21,2,24.4802,5,883.50625,120,29.45,9.4702,1.75531,0,3,59.261,148.00102,0,60,0,0,0,0,0,0,0
2018-08-15,"Standard","UniqueMap",2.76,2.41,2.84,10,5,1.2651,20,9.21,2,24.4802,5,883.50625,120,29.45,9.4702,1.75531,0,3,59.261,148.00102,0,60,0,0,0,0,0,0,0
2018-08-16,"Standard","UniqueMap",3,2,3,11,4.02,2,20,9.5,2,26.59418,5,847.80839,112.96643,29.54,10,2,0,2.86,66.496,149.3902,0,68.00383,0,0,0,0,0,0,0
2018-08-16,"Standard","UniqueMap",3,2,3,11,4.02,2,20,9.5,2,26.59418,5,847.80839,112.96643,29.54,10,2,0,2.86,66.496,149.3902,0,68.00383,0,0,0,0,0,0,0
2018-08-17,"Standard","UniqueMap",4,2.24,2.83837,10,4,1,20,11.79,2.05102,21.87,5,809.97,109.6198,29.79548,13,2,0,3,101.374,140.79122,0,65,0,0,0,0,0,0,0
2018-08-17,"Standard","UniqueMap",4,2.24,2.83837,10,4,1,20,11.79,2.05102,21.87,5,809.97,109.6198,29.79548,13,2,0,3,101.374,140.79122,0,65,0,0,0,0,0,0,0
2018-08-18,"Standard","UniqueMap",4,3.2002,2.13,10.1502,4.09,1.9001,19.12194,12.00041,2,22,5.59163,810.70667,101.60388,29.85429,13.44316,1.34,0,2,101.595,143.3,0,62.15306,0,0,0,0,0,0,0
2018-08-18,"Standard","UniqueMap",4,3.2002,2.13,10.1502,4.09,1.9001,19.12194,12.00041,2,22,5.59163,810.70667,101.60388,29.85429,13.44316,1.34,0,2,101.595,143.3,0,62.15306,0,0,0,0,0,0,0
2018-08-19,"Standard","UniqueMap",4,3.92,2,10.35571,4.41531,2,16.67102,11.85306,2,23.03571,4.15531,834.09119,101.02,29.53,10.74,1,0,2.2702,106.05,140,151.5,60.38388,0,0,0,0,0,0,0
2018-08-19,"Standard","UniqueMap",4,3.92,2,10.35571,4.41531,2,16.67102,11.85306,2,23.03571,4.15531,834.09119,101.02,29.53,10.74,1,0,2.2702,106.05,140,151.5,60.38388,0,0,0,0,0,0,0
2018-08-20,"Standard","UniqueMap",2.79041,4,2,10,5,1.9,18.62796,12,2,20,4.17,909,115,28.67,9.42531,1.56061,0,2,106.05,134.15,151.5,61.12,0,0,0,0,0,0,0
2018-08-20,"Standard","UniqueMap",2.79041,4,2,10,5,1.9,18.62796,12,2,20,4.17,909,115,28.67,9.42531,1.56061,0,2,106.05,134.15,151.5,61.12,0,0,0,0,0,0,0
2018-08-21,"Standard","UniqueMap",2,4,3,9.53031,3.3301,2,18.30745,10,2,23.52255,4.75,913.5,111.68245,30,10,2,0,2,76.17,121.09,152.21,60,0,0,0,0,0,0,0
2018-08-21,"Standard","UniqueMap",2,4,3,9.53031,3.3301,2,18.30745,10,2,23.52255,4.75,913.5,111.68245,30,10,2,0,2,76.17,121.09,152.21,60,0,0,0,0,0,0,0
2018-08-22,"Standard","UniqueMap",2,4,3,10,3.16,2,20,10,2.04,24.07102,4.39,918.09,110.38,29.99,10,1.71,0,2,64.23,128.02082,153.02,62.52449,0,0,0,0,0,0,0
2018-08-22,"Standard","UniqueMap",2,4,3,10,3.16,2,20,10,2.04,24.07102,4.39,918.09,110.38,29.99,10,1.71,0,2,64.23,128.02082,153.02,62.52449,0,0,0,0,0,0,0
2018-08-23,"Standard","UniqueMap",2.35153,4,2.99,11,3.39,2,20,7,2.76,25.98173,5,918.09,110.90888,28.83,10,2,0,2,102.01,143.44316,153.02,62.86,0,0,0,0,0,0,0
2018-08-23,"Standard","UniqueMap",2.35153,4,2.99,11,3.39,2,20,7,2.76,25.98173,5,918.09,110.90888,28.83,10,2,0,2,102.01,143.44316,153.02,62.86,0,0,0,0,0,0,0
2018-08-24,"Standard","UniqueMap",3.3,3.92061,3,10.13265,4,2,19.01673,7,2.04,29.02,5,918.09,112.1,27.94607,10,2,0,2.6102,102.01,119.88061,153.02,60,0,0,0,0,0,0,0
2018-08-24,"Standard","UniqueMap",3.3,3.92061,3,10.13265,4,2,19.01673,7,2.04,29.02,5,918.09,112.1,27.94607,10,2,0,2.6102,102.01,119.88061,153.02,60,0,0,0,0,0,0,0
2018-08-25,"Standard","UniqueMap",3.67,3,2.94041,10,3.00133,2,16.76296,8,2,28.35378,5,918.09,112.19803,28.24,9.00592,1,0,2,101.22,102.02867,153.02,62.41,0,0,0,0,0,0,0
2018-08-25,"Standard","UniqueMap",3.67,3,2.94041,10,3.00133,2,16.76296,8,2,28.35378,5,918.09,112.19803,28.24,9.00592,1,0,2,101.22,102.02867,153.02,62.41,0,0,0,0,0,0,0
2018-08-26,"Standard","UniqueMap",3.7,3.5102,3,10,4,2,20,7.08571,2.4751,26.62347,5,918.09,114.50559,28,10,1.69082,0,2,101.22,125.7202,153.02,65,0,0,0,0,0,0,0
2018-08-26,"Standard","UniqueMap",3.7,3.5102,3,10,4,2,20,7.08571,2.4751,26.62347,5,918.09,114.50559,28,10,1.69082,0,2,101.22,125.7202,153.02,65,0,0,0,0,0,0,0
2018-08-27,"Standard","UniqueMap",3.12,4,3,10,4,1.89,20,7,2,23.59061,5.24,815.13905,119,28,10,2,0,2,101.19,132.35051,0,64.92367,0,0,0,0,0,0,0
2018-08-27,"Standard","UniqueMap",3.12,4,3,10,4,1.89,20,7,2,23.59061,5.24,815.13905,119,28,10,2,0,2,101.19,132.35051,0,64.92367,0,0,0,0,0,0,0
2018-08-28,"Standard","UniqueMap",3,4,2,10,4,1.70112,20,8.0648,2,24.83173,5,676.61429,117.70986,28,8,1.00276,0,2.19092,101.21167,104.66469,0,64.23,0,0,0,0,0,0,0
2018-08-31,"Standard","UniqueMap",2.09,2.9451,2,10,2.93041,1,18.64531,7.8051,2,17.04,4,818.79429,115.21,27.54,10,0.95,0,1.26,79.8,117,0,70,0,0,0,0,0,0,0
2018-09-01,"Standard","UniqueMap",2.9402,2,2.00071,10,3.33,1.0002,19.33,8,2,19.43214,4,814.80204,112.8301,27.88,10,0.98,0,1.98,76.16,116.40061,0,70,0,0,0,0,0,0,0
2018-09-02,"Standard","UniqueMap",3,2.68,2.55,10,4,1.96,20,9,2,20.11194,3,727.33,111.17082,27,10,1.19,0,2,76.69,111.5,0,64.24,0,0,0,0,0,0,0
2018-09-03,"Standard","UniqueMap",3,3,3,10,4,1.84,20,8.76,2,22.89,3.38082,691.87,110.28,27,10,1.34,0,2.07051,76.69,109.60133,0,70,0,0,0,0,0,0,0
2018-09-04,"Standard","UniqueMap",3,3,2.93,10,4.01,1.70224,18.76122,9.06051,2,18.46,4,680.32061,111.4,27,10,1,0,2,76.69,107.52,0,60.29,0,0,0,0,0,0,0
2018-09-05,"Standard","UniqueMap",3,3.08031,3,10,4.43,1,20,7.29,2,15.43,3.35082,592.51,109.98,27.18,10,1,0,1.7,79.79,91.27,107.3375,63.01,0,0,0,0,0,0,0
2018-09-06,"Standard","UniqueMap",3,3.11,3,10,3.09,1.37,20,5.94,2,20,4,543.58857,100.47959,27.43,10,1,0,2,92.91,97.82,107.52,62.74667,0,0,0,0,0,0,0
2018-09-07,"Standard","UniqueMap",3.00082,3,1.48041,10,3,1.67,20,6,2,19.44092,4,529.06,108.02,26.8,10.74286,1,0,2,100.21,111.19,108.02,65,0,0,0,0,0,0,0
2018-09-08,"Standard","UniqueMap",3.52,3.02041,1.68,9.77,3.12082,1.11092,20,6.84,2,20,5,509.10388,107.83405,26.24,10,2,0,2,99.15,114.75082,108.2125,60.54,0,0,0,0,0,0,0
2018-09-09,"Standard","UniqueMap",3.94,3.03,2.11,10,3.24,1.97,20,9,2,19.24061,4.0002,483.05469,108.48,26.24,8.61,2,0,2,99.1425,119.33,108.48,57.81857,0,0,0,0,0,0,0
2018-09-10,"Standard","UniqueMap",3.91,3.28,3.47,10,3.2,1.49,20.87,9,2,18.35,3.7,441.90796,108.10511,25.65,11.18,2,0,2,100.98,108.01061,108.195,60,0,0,0,0,0,0,0
2018-09-11,"Standard","UniqueMap",3.88041,4,3.73,10,4,1.98,21.22,9,3,19.3802,3,433.80367,107.90267,27.96,15,2,0,2,99.81,103.63,0,48.56,0,0,0,0,0,0,0
2018-09-12,"Standard","UniqueMap",3.53,4,3.2002,9.44122,4,1.9801,19.20122,9.0401,2,18.81316,3.27,454.25041,108.3583,27.96,14.29092,1.2001,0,2,99.755,90.32,0,46,0,0,0,0,0,0,0
2018-09-13,"Standard","UniqueMap",3,4,3,8.88122,4,2,16.46,9,2,15,3,440.04041,108.34857,26.7225,10,1.31,0,2,98.16,120.82071,0,44.45,0,0,0,0,0,0,0
2018-09-14,"Standard","UniqueMap",3,4,2.97,7.85061,3.87755,2,17,8,2,15.81,3,437.56,109.82,26.79,9,1.32,0,2,110.40167,120.95571,0,40,0,0,0,0,0,0,0
2018-09-15,"Standard","UniqueMap",3,3.18041,3,8,3.40714,2,17,7,2,15.09,3,431.35163,109.78,25.81,9.95,2,1089.8,2,109.045,117.89051,0,38.66082,0,0,0,0,0,0,0
2018-09-16,"Standard","UniqueMap",2.99,3,3,8.63,3.61,2,14,7,1,18.65082,3,433.9,108.98486,25.68,9,2,1202.3,2,108.98,113.0552,0,35,0,0,0,0,0,0,0
2018-09-17,"Standard","UniqueMap",2.73,3,3,8.78,4,2,14.12,7,1.28051,15,3,434.47908,109.94,26.05,9,1.25061,1199,2,86.352,116.03684,0,34.84122,0,0,0,0,0,0,0
2018-09-18,"Standard","UniqueMap",3,3,3,9,4,2,14.4,6.92,2,16.01,3,484.39224,109.95421,26.05,8.05061,1,1800.745,2,88.75,97.71041,0,33.23,0,0,0,0,0,0,0
2018-09-19,"Standard","UniqueMap",2.19,4,3,8,3,1.2151,15.93531,8,1.4251,18.12,3,484.63,100.90612,26.63,10,1,1795.2025,2,88.93,92.25,0,30,0,0,0,0,0,0,0
2018-09-20,"Standard","UniqueMap",3,4,3,8.39071,3.92,2,18,8,2,16.17,3.49,443.66388,105.92122,27,10,1,1509.74,2,89.11,95.63,0,30,0,0,0,0,0,0,0
2018-09-21,"Standard","UniqueMap",2.74,4,3,9,4,2,18.71,9.4901,2,19.75,3.83,438.09,110.68041,26.1,8.39031,1,1509.635,2,86.14,110.44082,0,36.07,0,0,0,0,0,0,0
2018-09-22,"Standard","UniqueMap",2.78,3.02,3,9.0001,3,1.6,18.7,5.24,2,20,3.95041,435.93959,111.85092,25,9.5101,1,2397.56,2,80,119.54,0,37.42238,0,0,0,0,0,0,0
2018-09-23,"Standard","UniqueMap",3,3,3,8.72122,3,1.99,20,5,2,20,4,433.92,111.18,25,9,1,2191.3,2,80,110.6052,0,35.23218,0,0,0,0,0,0,0
2018-09-24,"Standard","UniqueMap",3,3,3,8.69,3,2,20.11,5.26347,2,18.41,4,433.62204,109.66,25,9,1,2408.56,2.75,80,108.48,0,39,0,0,0,0,0,0,0
2018-09-25,"Standard","UniqueMap",3,3,3,9,4,1.43,20,6,2,18.41,4,434,110,25,9,0.93,2386.56,2.99,80,108.50112,85,39,0,0,0,0,0,0,0
2018-09-26,"Standard","UniqueMap",3,3,3,9.5001,4,2,20,6.89,2,18.00031,4,435.36082,119.17379,25.02,9.53,0.97,4027.45,3,83.3175,109,0,40,0,0,0,0,0,0,0
2018-09-27,"Standard","UniqueMap",3,3,3,7.9702,4,1.16,19,7,2,17.33,4,430.64408,111.61,24.73,8.04,1,3023.44,1.9401,83.3,107.98,0,40,0,0,0,0,0,0,0
2018-09-28,"Standard","UniqueMap",3,3,3,7.10255,4,1.73,15.7001,7,2,16.3901,4,422.10439,112.9,24.41,7.39,2,3013.36,2,83.3,107.98,0,40,0,0,0,0,0,0,0
2018-09-29,"Standard","UniqueMap",3,3,3,8,4.42592,1.9,17.47031,7.50031,2,16.27071,3.98,421.12,114,24.17,7.83051,1.4002,2807.48,2,83.3,107.98,0,40,0,0,0,0,0,0,0
2018-09-30,"Standard","UniqueMap",3,3,2.60122,8,5,2,19,6.31,1.55,16.4,4,424.69,114.08,25,10,1,2988.44,2,83.27,132.67429,0,40,0,0,0,0,0,0,0
2018-10-01,"Standard","UniqueMap",3,3,2,8.39133,5,2,20,6,1.96,17.27745,3.68102,410.46408,112.98,25,11.88,1,2694.96,2,109.03,125.27041,0,39,0,0,0,0,0,0,0
2018-10-02,"Standard","UniqueMap",3,4.56,3,8.39,4.29,2,19.49,5.75041,2,15,3.36,380.50612,112.06,25,11.78,1,2694.96,2,109.03,112.15163,0,38.58,0,0,0,0,0,0,0
2018-10-03,"Standard","UniqueMap",3,5,3,10,4.9901,2,19.34,4.98,2,15.33582,2.1901,373.32,112.6,25,10.04031,1,2650.5,2,109.03,115.99,0,39,0,0,0,0,0,0,0
2018-10-04,"Standard","UniqueMap",3.6,4.32,3,10.72,4,2,19.22,5.05,2,19.68255,1.9,371.77541,116.73758,25,10,1,2650.5,2,127.22,106.02,106.52,33.78,0,0,0,0,0,0,0
2018-10-05,"Standard","UniqueMap",3.45102,4.45,3,10,4,2,19.33,6,2,20,3,396.38,120,25.03,10,1,2555.08,2,127.22,120.39041,106.02,30.96,0,0,0,0,0,0,0
2018-10-06,"Standard","UniqueMap",3,3.91,3,10,5,2,18.26,6.4,2,20,3.06,413.02367,137.94,25.19,9.5,1,2120.56667,2,127.22,130.48714,106.02,28.37,0,0,0,0,0,0,0
2018-10-07,"Standard","UniqueMap",3,4,3,10,5,2.46,20,6.4502,2,20,4,408.76306,140,25.15,10,1.15,2188.40333,2,127.22,136.47,106.02,29.537,0,0,0,0,0,0,0
2018-10-08,"Standard","UniqueMap",3,4,3,10,5,2.95,20,7,2,19.13,3.87592,413.93041,130,25.32,10,1,1947.38,2,127.71,106.52,106.4225,29.93966,0,0,0,0,0,0,0
2018-10-09,"Standard","UniqueMap",3,4,3,10,5,2,20,8,2.96,20,3,406.99,136.38875,25.22,10,1.1702,1942.625,2,127.265,136.47,106.0575,30,0,0,0,0,0,0,0
2018-10-10,"Standard","UniqueMap",3,4.32,2.4502,11.3151,4,1.42571,20,7.6651,2,19,2.97,400.57469,138.26052,24.86,11.36,1.23102,1951.21,1.47,127.22,127.69,106.02,31.81326,0,0,0,0,0,0,0
2018-10-11,"Standard","UniqueMap",2.85,4.02531,3,12,4.2,1.6351,17.44551,6.07612,2,17.14571,3,383.80673,137.54,25.97,9,1,1823.33,2,127.22,132.88,106.02,30,0,0,0,0,0,0,0
2018-10-12,"Standard","UniqueMap",2.54,4,2.26,11.6,4.65,1.81,18.97,5.23,2,18.04041,3.21,375.83061,134,24.72,10.41265,2,1831.54333,2,129.0775,138.73755,0,35,0,0,0,0,0,0,0
2018-10-13,"Standard","UniqueMap",2.18,3,3,10,3.60041,2,19.1,6,2.1002,22.76,3,363.87,132.53781,25,11.94,2,1819.34,2,214.115,128.94,537.6,35,0,0,0,0,0,0,0
2018-10-14,"Standard","UniqueMap",3.1451,3.15,3,10,4,2,20,6.35204,2,24.43592,4,355.45776,130,24.93,12.81531,1,1755.55,1.92,215.04,137.75633,537.6,35,0,0,0,0,0,0,0
2018-10-15,"Standard","UniqueMap",2.23,3.35,2.38,10,4.23214,2,19.5502,7.27,2,24.11,3.65204,353.17,125.92375,23.25,11.96571,1,1802.22,2,97,125.98,535.1,34.2,0,0,0,0,0,0,0
2018-10-16,"Standard","UniqueMap",2.77,3.42,2,10,4,2,17,8,2,25,4,354.54571,127.76,23.79,10.41,1,1606.4625,2,214.06,126.52,535.2,33.36735,0,0,0,0,0,0,0
2018-10-17,"Standard","UniqueMap",3,3,2.16551,10,4,2.69061,16.04,7.9051,2,22.75163,4,354.17367,120,24,14.63,1,1564.4175,2,214.995,120,537.5,34.26,0,0,0,0,0,0,0
2018-10-18,"Standard","UniqueMap",3.97,3.52041,2.59,10,3,2,18.37,7.89592,1.96,24.46714,3,328.20102,117.68477,23.49,15,1,1491.35583,1.73,213.91,110.51531,534.95,34.77479,0,0,0,0,0,0,0
2018-10-19,"Standard","UniqueMap",4.3,3.12,2.93041,9,4,2,19.43735,7.36122,2,24.94102,3.88551,321.06,110,24,15,1,1284.24,2,214.04,114.32,535.1,34,0,0,0,0,0,0,0
2018-10-20,"Standard","UniqueMap",4,3.37,2.02551,8,3.03551,2,19.66041,8,2,23,4,299.66,110.18,23.45643,13.14,0.9951,1070.2,2,107.02,114.68,535.1,34,0,0,0,0,0,0,0
2018-10-21,"Standard","UniqueMap",3.00051,3.1902,2.28041,8.91082,3.34,2,20,8,2,23.70153,5,288.4101,109.19,23.63,12,1,1009.32,2,107.02,126.77878,0,30.83636,0,0,0,0,0,0,0
2018-10-22,"Standard","UniqueMap",3.77,4,2.63,10,3,2,17.13,7.29,2,24.54796,4,288.95,102.05918,25,14,1,978.03,2,107.02,134.3,0,32.62,0,0,0,0,0,0,0
2018-10-23,"Standard","UniqueMap",3,3.19673,1.62,9.8,3,1.9202,17.45,7.94,1,21.98,4,282.7851,103.64357,25,11,0.97,800.5975,2,107.0835,117.39918,130,30.87755,0,0,0,0,0,0,0
2018-10-24,"Standard","UniqueMap",3.9,3.94,2,9.01,3,2,15,8,1,24,4,267.7902,107.15,24.88,11.36,0.98,1071.005,2,107.4555,110.7598,130,33,0,0,0,0,0,0,0
2018-10-25,"Standard","UniqueMap",3,3,1.7702,6.00418,3,2,15.23,8,1.97,23,4,247.3,104.20952,24.37,13.97,1,813.56,2,107.532,107.53041,130,30,0,0,0,0,0,0,0
2018-10-26,"Standard","UniqueMap",3,3,2.5,10,2.64,2,17.92,6.7398,2,20.74,4,256.91551,102.1,23.07,13.31,1,666.06,2,108.5,108.69388,130,30,0,0,0,0,0,0,0
2018-10-27,"Standard","UniqueMap",3,3,2,9.3502,3,2,17.6351,6.65,2,19,3,275.5351,108.51473,23.07,15,1,648.765,2,108.8735,122.71,130,30,0,0,0,0,0,0,0
2018-10-28,"Standard","UniqueMap",2.14,2.67,2,8,3,2,18,6.77,2,20,3.83551,286.3151,109.53,22.98,15,1.05,832.71125,2,109.23,125.86,130,28.53857,0,0,0,0,0,0,0
2018-10-29,"Standard","UniqueMap",3,2,2,8.35,3,1.82,17.25,6.9202,2,20,3,276.49531,109.61265,21.5,14.63673,1,831.19188,2,102.05167,110.03,130,25.4351,0,0,0,0,0,0,0
2018-10-30,"Standard","UniqueMap",3,2,2,8.7551,3.23662,2,18.67122,7,2,20,2.21,269.07408,111.40797,23,14,1.33,840.51563,1.74,100,111.25735,130,25.09,0,0,0,0,0,0,0
2018-10-31,"Standard","UniqueMap",3.59,2,2.72,9.18,4,2,18,7,2,20,2.19,252.45214,112.83691,23,11.91653,1,829.445,2,100,110.50398,0,28.59051,0,0,0,0,0,0,0
2018-11-01,"Standard","UniqueMap",4,2.08673,2,9.3802,3.05,1.44571,17.34,6.33,2,18.81469,3.91,241.69,114.51,23,10.09,1,943.42,1.45122,100,108.11,0,29.08354,0,0,0,0,0,0,0
2018-11-02,"Standard","UniqueMap",4,2.12592,2,7.93,3.12,2,18.53918,6,2.17,18.74,4.12,253.70592,115.11846,21.07,11.64,1,947.21,1.86,100,109.85,0,29.20633,0,0,0,0,0,0,0
2018-11-03,"Standard","UniqueMap",3.15,2.64,2,9.79,3.19,1.57,17.99,5.24,3,19,3,241.34633,114.68718,24.005,12.61,1,969.78333,2,100,110.38,0,30,0,0,0,0,0,0,0
2018-11-04,"Standard","UniqueMap",3,2,2,10,3.32,1,17.91184,5.4902,2,19.9751,3.07,230.52,114,24.95,14.79,1,927.76,2,100,118.40673,0,30,0,0,0,0,0,0,0
2018-11-05,"Standard","UniqueMap",3,2.64,2.66,10,4,1.42,17.08,5.94551,2,20,4,211.1251,117,22.93,10,1,883.27,2,0,117,0,30,0,0,0,0,0,0,0
2018-11-06,"Standard","UniqueMap",3,3,3,10,4.89,2,18,5.64,1.9251,20,4,194.50143,117,22.96,11,1,725.855,2,0,117.64551,0,30,0,0,0,0,0,0,0
2018-11-07,"Standard","UniqueMap",3,3,2.25,9.00286,4,1,16.8,7,2,20,3.03041,194.85163,117.98362,22.81,13.07265,1,822.92,2,96.35,117.5201,0,29.60909,0,0,0,0,0,0,0
2018-11-08,"Standard","UniqueMap",3,1.95,2,7.68571,4,1.92,17,7.7,2,19,3.0151,201.03,124.33482,22.8,13.52612,1,822.5,2,82.77,143.51347,0,30,0,0,0,0,0,0,0
2018-11-09,"Standard","UniqueMap",3,2.67,2.59,8.56,4,1.21,17.4351,8.06633,2,13.18857,3.54,233.37061,129.83452,23.67,17.98,1,817.46,2,82.64,120.03,0,30,0,0,0,0,0,0,0
2018-11-10,"Standard","UniqueMap",3,3,2.48531,9.62531,4,1.18,18,7,2.0102,20,3.53,232.02,119.89645,23.43,14.32551,1,791.21,1.99,84.04,133.91837,0,29,0,0,0,0,0,0,0
2018-11-11,"Standard","UniqueMap",3,3,2.75,10,4,2,18,8,2,20,3.76,244.5,150.86,22.9345,13.23,1,847.28,2,83.98,115.62,0,28.46,0,0,0,0,0,0,0
2018-11-12,"Standard","UniqueMap",3,3,2.31612,10,4,2,18.74551,8,2,20,3.76,229.6702,150,22.86,13.6,1,767.51,2,83.8,114.89,0,26.98,0,0,0,0,0,0,0
2018-11-13,"Standard","UniqueMap",3,3.41,3,9.66031,4,1.81,18.7901,7.32694,2,20,4,231.95745,146.91,23.20714,14,1,843.86,2,83.72,114.50061,0,25.744,0,0,0,0,0,0,0
2018-11-14,"Standard","UniqueMap",3,4,2.07143,9.81551,4,1.85531,17.49,5.36,1.02551,17.78408,4,222.69327,149.5,22.5,13.85,1,849.67,1.44551,91.38,114.59531,0,28,0,0,0,0,0,0,0
2018-11-15,"Standard","UniqueMap",1.34,3,2,10,4,2,16.1102,6.18,2,17.02,1.54,209.07082,150.61,22.15,11.3151,1,890.51,1,126.16,115.01,0,30,0,0,0,0,0,0,0
2018-11-16,"Standard","UniqueMap",2,3,2,10,3.22959,2,18,5.55,2,16.99878,3,199.07,137.9502,22.17,13.65143,1.24,868.67,1,126.51,115.01,0,29.74295,0,0,0,0,0,0,0
2018-11-17,"Standard","UniqueMap",2,3,2,8.75255,3,1.10276,17.09724,5.58,2,16.01061,4,204.69082,125.47,22.99,10.88071,1,1162.15,1,115.01,129.55,0,29.42,0,0,0,0,0,0,0
2018-11-18,"Standard","UniqueMap",2.68,4,2,8.93,4,1.64224,18.32,6.26347,2,17.05612,3.40041,202.60449,134.92163,22.77,12,1,1292.57,1,114.63,121.08694,0,25,0,0,0,0,0,0,0
2018-11-19,"Standard","UniqueMap",3,3.65,2,10,4,2,19,7,2,19.02,2.36031,183.3,135,22.89,11.05,1,1536.52,1,113.55083,118.77102,0,25.71,0,0,0,0,0,0,0
2018-11-20,"Standard","UniqueMap",2.65,3,1.99,9.08,4,1.52,19,7.03,2,18.71796,2,176.10796,122.92633,23.09,9.56,1,1403.82,1,113.70929,113.60612,0,29.6,0,0,0,0,0,0,0
2018-11-21,"Standard","UniqueMap",2.65,3,1.99,9.08,4,1.52,18,7.75531,2,19,2,167.12,120,23.14,9.56,1,1408.36,1,114,114,0,29.6,0,0,0,0,0,0,0
2018-11-22,"Standard","UniqueMap",2.34592,3.13122,2,9.07,2.60041,1.84082,16.35551,4.95,2.48531,15.86041,3.47694,162.85531,119.41,22.99,9.85061,1,1296.525,1,113.72571,113.52551,0,30,0,0,0,0,0,0,0
2018-11-23,"Standard","UniqueMap",2.36388,3.52041,2,7.3002,4,1.57878,15,4,2.89,17.51,3.81,177.73122,125.82333,22.5,10,1,1288.09,1,112.99,112.99,0,29.16,0,0,0,0,0,0,0
2018-11-24,"Standard","UniqueMap",2.40694,2.54,2,8.8502,3.3,1.01,17.68061,4,1.95,14.06571,4,222.79766,130,23.5,10,1,1183.23,1,112.99,112.99,0,29.56,0,0,0,0,0,0,0
2018-11-25,"Standard","UniqueMap",2.9602,3.51214,2,7.0152,3,1.63,18,4.9501,2,15.76082,4,216.41755,121.8,20,10,1,1183.23,1,105.2,112.99,0,30,0,0,0,0,0,0,0
2018-11-26,"Standard","UniqueMap",2.16,3,2,8,3,1,17,5,2,13.96,3,190.88,127.55061,20,12,1,1135,1,89.84,113.37102,0,30,0,0,0,0,0,0,0
