"Date","League","Type","Anatomical.Knowledge","Ancient.Waystones","Apparitions","Army.of.Bones","Assassin.s.Haste","Atziri.s.Reign","Blood.Sacrifice","Brawn","Brittle.Barrier","Brute.Force.Solution","Careful.Planning","Cheap.Construction","Chill.of.Corruption","Clear.Mind","Coated.Shrapnel","Cold.Steel","Combustibles","Conqueror.s.Efficiency","Conqueror.s.Longevity","Conqueror.s.Potency","Corrupted.Energy","Dead.Reckoning","Efficient.Training","Eldritch.Knowledge","Emperor.s.Cunning","Emperor.s.Mastery","Emperor.s.Might","Emperor.s.Wit","Energised.Armour","Energy.From.Within","Fertile.Mind","Fevered.Mind","Fireborn","Fluid.Motion","Fortified.Legion","Fragile.Bloom","Fragility","Grand.Spectrum","Growing.Agony","Hair.Trigger","Healthy.Mind","Hidden.Potential","Hotfooted","Hungry.Abyss","Inertia","Inspired.Learning","Intuitive.Leap","Izaro.s.Turmoil","Lioneye.s.Fall","Malicious.Intent","Mantra.of.Flames","Martial.Artistry","Might.in.All.Forms","Mutated.Growth","Pacifism","Pitch.Darkness","Poacher.s.Aim","Powerlessness","Pugilist","Rain.of.Splinters","Rapid.Expansion","Reckless.Defence","Rolling.Flames","Sacrificial.Harvest","Self.Flagellation","Shattered.Chains","Spire.of.Stone","Spirit.Guards","Spirited.Response","Static.Electricity","Steel.Spirit","Survival.Instincts","Survival.Secrets","Survival.Skills","The.Vigil","Unending.Hunger","Unstable.Payload","Vaal.Sentencing","Volley.Fire","Warlord.s.Reach","Weight.of.Sin","Weight.of.the.Empire","Winter.s.Bounty","Collateral.Damage","Combat.Focus","Fight.for.Survival","First.Snow","From.Dust","Frozen.Trail","Hazardous.Research","Inevitability","Might.and.Influence","Might.of.the.Meek","Omen.on.the.Winds","Overwhelming.Odds","Primordial.Eminence","Primordial.Harmony","Primordial.Might","Pure.Talent","Ring.of.Blades","Soul.s.Wick","Spreading.Rot","Sudden.Ignition","Tempered.Flesh","Tempered.Mind","Tempered.Spirit","The.Anima.Stone","The.Blue.Dream","The.Blue.Nightmare","The.Golden.Rule","The.Green.Dream","The.Green.Nightmare","The.Long.Winter","The.Red.Dream","The.Red.Nightmare","To.Dust","Transcendent.Flesh","Transcendent.Mind","Transcendent.Spirit","Unnatural.Instinct","Violent.Dead","Watcher.s.Eye","Wildfire","Winter.Burial","Brutal.Restraint","Divide.and.Conquer","Elegant.Hubris","Glorious.Vanity","Lethal.Pride","Militant.Faith","Fortress.Covenant","Quickening.Covenant","Thread.of.Hope","NA."
2018-05-11,"Standard","UniqueJewel",5,2.33,0.38,0,0.38,1,0.215,1,0.38,1,1,1,2.03,1,0.38,0.40173,1,0.38,0.38,0.5,2.31,17,12.04,1,151.991,820.33733,201.50125,128.02,0.38,15.66439,1,128.32204,8,0.38,0.38,0.38,4.59,6.87,0.38,0.42,1,0.85,0.38,7.34,1,22,12.16,5,90,0.38,1,0.87,1,0.97,0.4,0.38,0.38,1,0.38,0.38,0.38,53,0.4001,1.52628,1,0.38,0.87959,0.38,0.89065,1,0.38,0.38,0.38,0.36,0.39051,1.08,1,1,0.76,0.38,1,1,1,0.38,0,1,0.8702,1,1,0.6102,0.38,1,193.94867,0.38,0.76,2.21031,19.81194,90,41.64911,1,1,1,0.38,0,0,0,149,101.87,600.05,0.97,177.27,605.19,19.00224,685.82,1152.18,9,0,0,0,0,1,284.18102,2,0.38,0,0,0,0,0,0,0,0,0,0
2018-05-12,"Standard","UniqueJewel",5,3.52,0.38,0,0.37,1,0.37,1,0.38,1,1,1,2.16,1,0.38,0.58061,1.05,0.38,0.38,0.9,11.56,15.89224,15,1,156.12367,903.14,200.73,189.58,0.38,10,1,129.02,7.91,0.38417,0.38,0.3851,5,1,0.38,0.43551,2,1,0.38,7.34,1,31.51667,11.93,5,88.55571,0.38,1,1,0.96,1,0.8051,0.36,0.39,1,0.38,0.41,0.38,50,0.38,1.05,2,0.38,0.96386,0.38,0.93,1,0.38,0.38,0.3851,0.37,1,2.70082,1,1,0.9551,0.42571,1,1,1,0.38,0,1,1,1,1,0.46531,0.8851,1,193.58367,0.38,0.74,3,20,88,43.51625,1,1,0.94,0.38,0,0,0,150,127.19824,580.59,1,190.73,584.76,19.52082,720.34,1161.18,9.81,0,0,0,0,1,278.29408,1.98531,0.3851,0,0,0,0,0,0,0,0,0,0
2018-05-12,"Standard","UniqueJewel",5,3.52,0.38,0,0.37,1,0.37,1,0.38,1,1,1,2.16,1,0.38,0.58061,1.05,0.38,0.38,0.9,11.56,15.89224,15,1,156.12367,903.14,200.73,189.58,0.38,10,1,129.02,7.91,0.38417,0.38,0.3851,5,8.67,0.38,0.43551,2,1,0.38,7.34,1,31.51667,11.93,5,88.55571,0.38,1,1,0.96,1,0.8051,0.36,0.39,1,0.38,0.41,0.38,50,0.38,1.05,2,0.38,0.96386,0.38,0.93,1,0.38,0.38,0.3851,0.37,1,2.70082,1,1,0.9551,0.42571,1,1,1,0.38,0,1,1,1,1,0.46531,0.8851,1,193.58367,0.38,0.74,3,20,88,43.51625,1,1,0.94,0.38,0,0,0,150,127.19824,580.59,1,190.73,584.76,19.52082,720.34,1161.18,9.81,0,0,0,0,1,278.29408,1.98531,0.3851,0,0,0,0,0,0,0,0,0,0
2018-05-13,"Standard","UniqueJewel",5,2.39,0.39,0,0.39,1,0.39,1,0.4101,1,1,1,2.71,1,0.39,0.52,1.26,0.39,0.39,1,1.11,17.08,14.76337,1,255,895.79,214.16417,188.37,0.4101,14.18061,1,127.97,7.84,1,0.39,0.76,5,0.69625,0.39,0.90031,1,1,0.39,20,1,31.35,13.05769,5.72,90,0.39,1,1,0.82,1,0.4001,0.39,0.39,1,0.39,0.41,0.39,50.01643,0.39,2,2.56092,0.4,1,0.39,1,1,0.52,0.4,0.41,0.32,1,1,1,1,1,0.8202,1,1,0.99,0.39,0,1,1,1,1,1,1,1,189.36842,0.41,0.39,3,20,90,44,1,0.9901,0.96,0.39,0,0,0,151.00442,127.54421,602.74,1,190.80316,572.631,20,765.81,1151.73,9.3902,0,0,0,0,1,229.13735,3,0.6,0,0,0,0,0,0,0,0,0,0
2018-05-13,"Standard","UniqueJewel",5,2.39,0.39,0,0.39,1,0.39,1,0.4101,1,1,1,2.71,1,0.39,0.52,1.26,0.39,0.39,1,1.11,17.08,14.76337,1,255,895.79,214.16417,188.37,0.4101,14.18061,1,127.97,7.84,1,0.39,0.76,5,9,0.39,0.90031,1,1,0.39,20,1,31.35,13.05769,5.72,90,0.39,1,1,0.82,1,0.4001,0.39,0.39,1,0.39,0.41,0.39,50.01643,0.39,2,2.56092,0.4,1,0.39,1,1,0.52,0.4,0.41,0.32,1,1,1,1,1,0.8202,1,1,0.99,0.39,0,1,1,1,1,1,1,1,189.36842,0.41,0.39,3,20,90,44,1,0.9901,0.96,0.39,0,0,0,151.00442,127.54421,602.74,1,190.80316,572.631,20,765.81,1151.73,9.3902,0,0,0,0,1,229.13735,3,0.6,0,0,0,0,0,0,0,0,0,0
2018-05-14,"Standard","UniqueJewel",7,2.08,0.4201,0,0.41,1,0.22978,1,0.70102,1,1,1,3.00355,1,0.41,0.44,1,0.42,0.41,1,1.1,17,22.08061,1,166.74,897.05,208.2,261.925,0.48,14,1,128.24082,7.69,1,0.41,0.80051,4.31,0.89,0.41,1,1,1,0.41,1,1,27.38,14.58568,7.12,91.97245,0.41,0.72931,0.85,0.88,1.07875,0.41,0.41,0.41,1,0.41,0.84071,0.62061,44.83,0.42,4.05,3.85,0.41,0.92,0.41,1,1,0.59,0.41,0.41,0.41,1,1,2,1,1,1,1,1,0.84,0.41,0,1,1,1,1,0.41,0.80031,1,191.96,0.51,0.82,2,19,88.6,46.36,1,0.9901,1,0.41,0,0,0,152.12,107.83435,640.825,1,181.9,590.41714,25,767.995,1153.35563,9.79214,0,0,0,0,1,256.64429,3.35276,0.41,0,0,0,0,0,0,0,0,0,0
2018-05-14,"Standard","UniqueJewel",7,2.08,0.4201,0,0.41,1,0.22978,1,0.70102,1,1,1,3.00355,1,0.41,0.44,1,0.42,0.41,1,1.1,17,22.08061,1,166.74,897.05,208.2,261.925,0.48,14,1,128.24082,7.69,1,0.41,0.80051,4.31,9,0.41,1,1,1,0.41,1,1,27.38,14.58568,7.12,91.97245,0.41,0.72931,0.85,0.88,1.07875,0.41,0.41,0.41,1,0.41,0.84071,0.62061,44.83,0.42,4.05,3.85,0.41,0.92,0.41,1,1,0.59,0.41,0.41,0.41,1,1,2,1,1,1,1,1,0.84,0.41,0,1,1,1,1,0.41,0.80031,1,191.96,0.51,0.82,2,19,88.6,46.36,1,0.9901,1,0.41,0,0,0,152.12,107.83435,640.825,1,181.9,590.41714,25,767.995,1153.35563,9.79214,0,0,0,0,1,256.64429,3.35276,0.41,0,0,0,0,0,0,0,0,0,0
2018-05-15,"Standard","UniqueJewel",7,2.09,0.42,0,0.42,0.95,0.42,1,1,1,1,1,2.54541,1,0.42,0.42,1,0.42,0.3902,0.42,1.12,18.04286,19.92051,1,166.86156,1124.02625,208.2,246.14,0.42,12.85102,0.9802,128.1201,7.54,0.9801,0.42,1,4.05,0.84,0.43,1,1,1,0.42,3.31,0.92,28,15,8.46,92.63,0.42,0.82833,0.91,0.92522,1,0.42,0.42,0.42,1,0.43,1,0.42,39.23,0.4201,3.35,4.27071,0.42,0.93,0.42,1,1,0.42,0.42,0.29,0.33,0.51,1.96133,1.41408,1,1,0.42,1,1,0.42,0.42,0,1,1,1,1,0.42,0.63031,1,196.73,0.42,0.9202,3,18,80.60082,46.98,1,0.93,0.6,0.42,0,0,0,150,112.22913,641.6,1,177.98,588.88,23.16,770.06,1154.61,10,0,0,0,0,1,257.00061,2,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-15,"Standard","UniqueJewel",7,2.09,0.42,0,0.42,0.95,0.42,1,1,1,1,1,2.54541,1,0.42,0.42,1,0.42,0.3902,0.42,1.12,18.04286,19.92051,1,166.86156,1124.02625,208.2,246.14,0.42,12.85102,0.9802,128.1201,7.54,0.9801,0.42,1,4.05,7.99061,0.43,1,1,1,0.42,3.31,0.92,28,15,8.46,92.63,0.42,0.82833,0.91,0.92522,1,0.42,0.42,0.42,1,0.43,1,0.42,39.23,0.4201,3.35,4.27071,0.42,0.93,0.42,1,1,0.42,0.42,0.29,0.33,0.51,1.96133,1.41408,1,1,0.42,1,1,0.42,0.42,0,1,1,1,1,0.42,0.63031,1,196.73,0.42,0.9202,3,18,80.60082,46.98,1,0.93,0.6,0.42,0,0,0,150,112.22913,641.6,1,177.98,588.88,23.16,770.06,1154.61,10,0,0,0,0,1,257.00061,2,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-16,"Standard","UniqueJewel",6.51,1.18,0.42,0,0.42,0.93,0.4236,1,1,1,1,1,3,1.02041,0.42,1,1,0.8951,0.42,0.42,1,18.84,21.89469,1,166.74,1369.53,232.17,246.14,0.42,12.92776,1,113.72061,7.42,0.9151,0.42,0.97551,3.3439,0.96,0.82,1,1,1,0.42,3.56316,1,28,14.32,8,90,0.42,1,0.85531,0.96792,1,0.48102,0.42,0.42,1,0.8551,1,0.42,42.23306,0.93,4.22,2,0.42,0.52,0.8651,1,1,0.43,0.42,0.42,0.42,0.42,1,1.45,1,1,0.42,1,1,0.43,0.42,0,1,1,1,1,0.93,0.4451,1,199.67136,0.42,0.8151,3,18,88.29143,45.79,1,1,0.61,0.42,0,0,0,156.82,116.88,642.65,1,191.26667,684.765,15.6902,771.18,1155.8175,8.77327,0,0,0,0,1,248.73306,1,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-16,"Standard","UniqueJewel",6.51,1.18,0.42,0,0.42,0.93,0.4236,1,1,1,1,1,3,1.02041,0.42,1,1,0.8951,0.42,0.42,1,18.84,21.89469,1,166.74,1369.53,232.17,246.14,0.42,12.92776,1,113.72061,7.42,0.9151,0.42,0.97551,3.3439,8.04,0.82,1,1,1,0.42,3.56316,1,28,14.32,8,90,0.42,1,0.85531,0.96792,1,0.48102,0.42,0.42,1,0.8551,1,0.42,42.23306,0.93,4.22,2,0.42,0.52,0.8651,1,1,0.43,0.42,0.42,0.42,0.42,1,1.45,1,1,0.42,1,1,0.43,0.42,0,1,1,1,1,0.93,0.4451,1,199.67136,0.42,0.8151,3,18,88.29143,45.79,1,1,0.61,0.42,0,0,0,156.82,116.88,642.65,1,191.26667,684.765,15.6902,771.18,1155.8175,8.77327,0,0,0,0,1,248.73306,1,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-17,"Standard","UniqueJewel",7,1,0.42,0,0.42,1,0.43,1,0.7,1,1,1,3.12,1,0.42,1,1,1,0.42,1,1.12,20,29.54,0.97,157.18,1369.53,232.17,243.32,0.42,9.8451,1,107.61,8.42477,0.85,0.42,0.96,3.26,1.21,0.45041,1,1,0.78,0.42,3.68,1,30,16.5,7,91.25224,0.42,1,0.96,0.4252,1.2388,0.43,0.42,0.42,1,0.88041,1,0.43,45.55,0.87,4.23,1.67163,0.42,0.86,0.8851,0.9,1,0.42,0.42,0.42,0.42,1,2.91,1.98,1,1,0.42,1,1,0.42,0.42,0,1,1,1,1,0.85,0.91,1,194.78,0.84,0.91,2.82592,17.03347,85,48.22571,1,1,0.82592,0.42,0,0,0,150,93.55161,642.65,1,161.62,672.73,20,771.18,1143.76708,8.3,0,0,0,0,1,257.06,1.95102,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-17,"Standard","UniqueJewel",7,1,0.42,0,0.42,1,0.43,1,0.7,1,1,1,3.12,1,0.42,1,1,1,0.42,1,1.12,20,29.54,0.97,157.18,1369.53,232.17,243.32,0.42,9.8451,1,107.61,8.42477,0.85,0.42,0.96,3.26,7,0.45041,1,1,0.78,0.42,3.68,1,30,16.5,7,91.25224,0.42,1,0.96,0.4252,1.2388,0.43,0.42,0.42,1,0.88041,1,0.43,45.55,0.87,4.23,1.67163,0.42,0.86,0.8851,0.9,1,0.42,0.42,0.42,0.42,1,2.91,1.98,1,1,0.42,1,1,0.42,0.42,0,1,1,1,1,0.85,0.91,1,194.78,0.84,0.91,2.82592,17.03347,85,48.22571,1,1,0.82592,0.42,0,0,0,150,93.55161,642.65,1,161.62,672.73,20,771.18,1143.76708,8.3,0,0,0,0,1,257.06,1.95102,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-18,"Standard","UniqueJewel",7,1,0.34,0,0.42,1,0.42,1,0.42,1,1,1,3,1.26031,0.42,1,1,0.44,0.42,0.93,1.41,18.33153,34.74,0.95,176.365,1772.01,249.44,296.21,0.42,9.58,1,115.8652,9,0.94,0.42,0.9301,3.5,1.892,0.42,1,1,0.83,0.42,2.68,1,30,14.05551,7,98.57031,0.42,1,0.98,0.42,1,0.42,0.42,0.42,0.84,0.42,0.83,0.42,45,0.76061,4.78,2.05092,0.42,0.84,0.84,1,1,0.42,0.42,0.42,0.42,0.84163,4,4.22,1,1,0.42,1,0.9502,0.42,0.42,0,1,1,1,1,0.9901,1,0.92,194.22,0.42,0.42,2.26,16.54,79.54,35.47235,1,0.95031,1,0.42,0,0,0,149.29909,86.82,644.82143,1,181.32077,672.73,17.77,771.18,1218.28,5.85143,0,0,0,0,0.81,258.04,2.92082,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-18,"Standard","UniqueJewel",7,1,0.34,0,0.42,1,0.42,1,0.42,1,1,1,3,1.26031,0.42,1,1,0.44,0.42,0.93,1.41,18.33153,34.74,0.95,176.365,1772.01,249.44,296.21,0.42,9.58,1,115.8652,9,0.94,0.42,0.9301,3.5,5.94102,0.42,1,1,0.83,0.42,2.68,1,30,14.05551,7,98.57031,0.42,1,0.98,0.42,1,0.42,0.42,0.42,0.84,0.42,0.83,0.42,45,0.76061,4.78,2.05092,0.42,0.84,0.84,1,1,0.42,0.42,0.42,0.42,0.84163,4,4.22,1,1,0.42,1,0.9502,0.42,0.42,0,1,1,1,1,0.9901,1,0.92,194.22,0.42,0.42,2.26,16.54,79.54,35.47235,1,0.95031,1,0.42,0,0,0,149.29909,86.82,644.82143,1,181.32077,672.73,17.77,771.18,1218.28,5.85143,0,0,0,0,0.81,258.04,2.92082,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-19,"Standard","UniqueJewel",7,1,0.42,0,0.42,1,0.42,0.97,0.42,1,1,1,3,1,0.42,0.9751,1,0.42,0.42,1,1.42,15,25,0.9,176.25,835.44,284.29,295.38,0.42,9.49,1,128.53,9,1,0.42,0.57,2.83643,2,0.42,1,1,0.91,0.42,3,0.9051,35,17.20082,7,91.42449,0.42,1,0.95,0.47,1.31,0.42,0.90528,0.42,0.61071,0.42,0.9951,0.42,50,0.76551,4.07571,1,0.44,0.82551,0.42,0.5251,1,0.42,0.42,0.42,0.42,0.65388,3.93,3.21,1,1,0.42,1,0.9,0.42,0.44,0,1,1,1,1,1,1,0.9102,197.17671,0.42,0.44,2,15.57102,79.48531,40,1,1,1,0.42,0,0,0,147.48811,83.06,642.65,1,181.31727,642.65,14.0051,734.26,1281.997,13.04,0,0,0,0,0.84,385.59,2.34551,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-19,"Standard","UniqueJewel",7,1,0.42,0,0.42,1,0.42,0.97,0.42,1,1,1,3,1,0.42,0.9751,1,0.42,0.42,1,1.42,15,25,0.9,176.25,835.44,284.29,295.38,0.42,9.49,1,128.53,9,1,0.42,0.57,2.83643,5.72102,0.42,1,1,0.91,0.42,3,0.9051,35,17.20082,7,91.42449,0.42,1,0.95,0.47,1.31,0.42,0.90528,0.42,0.61071,0.42,0.9951,0.42,50,0.76551,4.07571,1,0.44,0.82551,0.42,0.5251,1,0.42,0.42,0.42,0.42,0.65388,3.93,3.21,1,1,0.42,1,0.9,0.42,0.44,0,1,1,1,1,1,1,0.9102,197.17671,0.42,0.44,2,15.57102,79.48531,40,1,1,1,0.42,0,0,0,147.48811,83.06,642.65,1,181.31727,642.65,14.0051,734.26,1281.997,13.04,0,0,0,0,0.84,385.59,2.34551,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-20,"Standard","UniqueJewel",7,1,0.42,0,0.42,1,0.42,1,0.42122,0.9501,0.91,0.96,3,1,0.45031,0.9,1,0.42,0.42,1,3.64,13.83255,21.31571,0.9,181.89,839.36917,238.79034,297.19,0.42,9.67153,1,129.14378,7,1,0.42,0.42,4.62,2,0.42,1,1,0.99,0.42,3,1,35,17.99735,5,93.5051,0.42,1.15,1,0.42474,1.62,0.42,1,0.42,0.84,0.8702,1,0.42,47.39245,0.42,4,1.49,0.42,1,0.42,0.43,1,0.42,0.42,0.42,0.42,0.43,2,1.95,1,1,0.42,1,0.9901,0.42,0.42,0,1,1,1,1,0.91,1,1,187.4875,0.42,0.50031,3,18.07255,80,41.55,0.93051,1,1,0.42,0,0,0,145,80,645.55222,1,137.45826,705.07143,14.63051,774.80143,1281.62333,19.18837,0,0,0,0,1,370.98133,2.21214,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-20,"Standard","UniqueJewel",7,1,0.42,0,0.42,1,0.42,1,0.42122,0.9501,0.91,0.96,3,1,0.45031,0.9,1,0.42,0.42,1,3.64,13.83255,21.31571,0.9,181.89,839.36917,238.79034,297.19,0.42,9.67153,1,129.14378,7,1,0.42,0.42,4.62,5.33,0.42,1,1,0.99,0.42,3,1,35,17.99735,5,93.5051,0.42,1.15,1,0.42474,1.62,0.42,1,0.42,0.84,0.8702,1,0.42,47.39245,0.42,4,1.49,0.42,1,0.42,0.43,1,0.42,0.42,0.42,0.42,0.43,2,1.95,1,1,0.42,1,0.9901,0.42,0.42,0,1,1,1,1,0.91,1,1,187.4875,0.42,0.50031,3,18.07255,80,41.55,0.93051,1,1,0.42,0,0,0,145,80,645.55222,1,137.45826,705.07143,14.63051,774.80143,1281.62333,19.18837,0,0,0,0,1,370.98133,2.21214,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-21,"Standard","UniqueJewel",4,0.99,0.42,0,0.42,1.05,0.42283,1,0.95,1,1,1,2,1,0.82,0.8751,1,0.42,0.42,1,2.31,14.18531,20,0.96,207.57667,847.40182,234.79,169.77,0.42,9.52551,1,129.52,7.72,0.93,0.42,0.42,4.75,2.47154,0.42,0.97,1,1,0.42,3.33,1,30,16.69,5.84,94.13082,0.42,1.7,0.7,0.42,1.12,0.42,1,0.42,0.84,0.98,1,0.42,38.53,0.42,3,1.93633,0.42,1,0.42,0.42,1,0.42,0.41,0.42,0.37,0.42,2,1.71,1,0.42,0.42,1,1,0.42,0.42,0,1,1,1,1,0.86531,0.8751,1,158,0.42,0.4251,3,20,87.18694,45.17688,0.74,1,0.98531,0.42,0,0,0,140,80,596.045,1,184.91813,679.035,17.61,771.30857,1267.3225,11.58163,0,0,0,0,1,293.63449,2,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-21,"Standard","UniqueJewel",4,0.99,0.42,0,0.42,1.05,0.42283,1,0.95,1,1,1,2,1,0.82,0.8751,1,0.42,0.42,1,2.31,14.18531,20,0.96,207.57667,847.40182,234.79,169.77,0.42,9.52551,1,129.52,7.72,0.93,0.42,0.42,4.75,5,0.42,0.97,1,1,0.42,3.33,1,30,16.69,5.84,94.13082,0.42,1.7,0.7,0.42,1.12,0.42,1,0.42,0.84,0.98,1,0.42,38.53,0.42,3,1.93633,0.42,1,0.42,0.42,1,0.42,0.41,0.42,0.37,0.42,2,1.71,1,0.42,0.42,1,1,0.42,0.42,0,1,1,1,1,0.86531,0.8751,1,158,0.42,0.4251,3,20,87.18694,45.17688,0.74,1,0.98531,0.42,0,0,0,140,80,596.045,1,184.91813,679.035,17.61,771.30857,1267.3225,11.58163,0,0,0,0,1,293.63449,2,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-22,"Standard","UniqueJewel",4,0.99,0.41,0,0.41,1.09,0.43,1,1,1,1,1,2.46476,1,0.41,0.83,1,0.41,0.38,1,2.5,13.88122,20,0.56,206.97,902.9,215.35833,208.14077,0.41,19.27,1,129.52,8,0.9,0.41,0.41,4.64,2,0.41,1,1,1,0.41,4.25,1,30,18,6.311,95,0.41,1.02,0.45,0.41,1.54,0.41,1,0.41,0.86,1,0.9,0.41,40,0.9101,2.74,1.00673,0.41,1,0.82,0.41,1,0.41,0.33,0.41,0.41,1,2.73041,2.61,1,0.41,0.41,1,1,0.83,0.75031,0,1,1,1,1,0.41,1,1,170,0.41,0.9502,3.04051,23.74429,88.45469,48.81,1,1,1,0.41,0,0,0,141.67,84.99,589.75,1,131.08,709.66,21.64061,725.3625,1264.01,10.85,0,0,0,0,1,259.04,1.8401,0.41,0,0,0,0,0,0,0,0,0,0
2018-05-22,"Standard","UniqueJewel",4,0.99,0.41,0,0.41,1.09,0.43,1,1,1,1,1,2.46476,1,0.41,0.83,1,0.41,0.38,1,2.5,13.88122,20,0.56,206.97,902.9,215.35833,208.14077,0.41,19.27,1,129.52,8,0.9,0.41,0.41,4.64,5,0.41,1,1,1,0.41,4.25,1,30,18,6.311,95,0.41,1.02,0.45,0.41,1.54,0.41,1,0.41,0.86,1,0.9,0.41,40,0.9101,2.74,1.00673,0.41,1,0.82,0.41,1,0.41,0.33,0.41,0.41,1,2.73041,2.61,1,0.41,0.41,1,1,0.83,0.75031,0,1,1,1,1,0.41,1,1,170,0.41,0.9502,3.04051,23.74429,88.45469,48.81,1,1,1,0.41,0,0,0,141.67,84.99,589.75,1,131.08,709.66,21.64061,725.3625,1264.01,10.85,0,0,0,0,1,259.04,1.8401,0.41,0,0,0,0,0,0,0,0,0,0
2018-05-23,"Standard","UniqueJewel",4,1,0.42,0,0.42,1.14,0.73,1,1,1,1,1,2,1.94,0.42,0.97,0.98293,0.42,0.3351,1,3.53767,18,20,0.49,227.48786,1045.36,223.243,224.48714,0.42,14.18082,1,129.52,7.49758,0.66592,0.62531,0.42,4.7302,2,0.42,1,1,1,0.42,4.51,1,30.46857,16.29592,7,100,0.42,1,0.46,0.42,1.64,0.42,1,0.42,0.84,1,0.9602,0.42,37.7502,0.46551,2.9902,1,0.42,1,0.95,0.42,1,0.42,0.26,0.42,0.42,1,2.25041,3,1,0.67,0.42,1,1,0.92,0.46,0,1,1,1,1,0.42,1,1,169.28776,0.42,0.92,3,18.81633,85,48.31911,1,1,0.54,0.42,0,0,0,140,99.37033,578.31,1,137.63471,709.66,20,703.41,1265.38,8.56,0,0,0,0,1,334.70265,1.98531,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-23,"Standard","UniqueJewel",4,1,0.42,0,0.42,1.14,0.73,1,1,1,1,1,2,1.94,0.42,0.97,0.98293,0.42,0.3351,1,3.53767,18,20,0.49,227.48786,1045.36,223.243,224.48714,0.42,14.18082,1,129.52,7.49758,0.66592,0.62531,0.42,4.7302,5.05,0.42,1,1,1,0.42,4.51,1,30.46857,16.29592,7,100,0.42,1,0.46,0.42,1.64,0.42,1,0.42,0.84,1,0.9602,0.42,37.7502,0.46551,2.9902,1,0.42,1,0.95,0.42,1,0.42,0.26,0.42,0.42,1,2.25041,3,1,0.67,0.42,1,1,0.92,0.46,0,1,1,1,1,0.42,1,1,169.28776,0.42,0.92,3,18.81633,85,48.31911,1,1,0.54,0.42,0,0,0,140,99.37033,578.31,1,137.63471,709.66,20,703.41,1265.38,8.56,0,0,0,0,1,334.70265,1.98531,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-24,"Standard","UniqueJewel",4.98,1,0.42,0,0.42,1.15,0.91,1,1,1.43,1,0.9001,2.47,1,0.42,1,1,0.42,0.42,1,3.82,18.91153,18,0.74,225.88,1096.29,230.43,247.48,0.42,10,1,120.71,8,0.46,0.53041,0.42,1.43184,1,0.4,1,1,1,0.42,5,1,33.43245,15.83163,9.58313,90.95429,0.42,1.35028,0.42,0.48,1.14,0.53,1,0.42,0.94565,1,0.97,0.42,35,0.44,3.2801,3,0.42,1,1,0.4501,1,0.63,0.24,0.42,0.42,1,2.52,3,1,1,0.42,1.19,0.9801,0.95,0.42,0,1,1,1,1,0.80041,1,1,191.30686,0.44,0.88041,1.9901,19.39031,85,50,1,1,0.42071,0.42,0,0,0,140,99.64,563.86,1,151.96,819.92,19.33684,696.46,1287.95,7,0,0,0,0,1,269.72082,3,0.42,0,0,0,0,0,0,0,0,0,0
2018-05-24,"Standard","UniqueJewel",4.98,1,0.42,0,0.42,1.15,0.91,1,1,1.43,1,0.9001,2.47,1,0.42,1,1,0.42,0.42,1,3.82,18.91153,18,0.74,225.88,1096.29,230.43,247.48,0.42,10,1,120.71,8,0.46,0.53041,0.42,1.43184,5.78031,0.4,1,1,1,0.42,5,1,33.43245,15.83163,9.58313,90.95429,0.42,1.35028,0.42,0.48,1.14,0.53,1,0.42,0.94565,1,0.97,0.42,35,0.44,3.2801,3,0.42,1,1,0.4501,1,0.63,0.24,0.42,0.42,1,2.52,3,1,1,0.42,1.19,0.9801,0.95,0.42,0,1,1,1,1,0.80041,1,1,191.30686,0.44,0.88041,1.9901,19.39031,85,50,1,1,0.42071,0.42,0,0,0,140,99.64,563.86,1,151.96,819.92,19.33684,696.46,1287.95,7,0,0,0,0,1,269.72082,3,0.42,0,0,0,0,0,0,0,0,0,0
